term,score
struggle,6.0211454693861235
african,3.14350490914196
clear,2.632023361418047
people,2.578339562179437
party,2.567427288721965
white,1.9307292537841356
history,1.8479613935722683
men,1.6504703685622943
common,1.6320114545260336
years,1.45610782899805
world,1.3845541214393278
always,1.371694395865873
two,1.1597497640458476
confidence,1.148945039411374
united,1.1064501715462343
leaders,1.0909712565229195
past,1.0458234672523834
forces,1.0170584417964583
powerful,1.0
become,0.9910800843759642
strength,0.9650827298273783
leadership,0.9632135407301787
parties,0.9486374391199841
movement,0.943097857968807
africa,0.8392104105339102
support,0.8294283625881778
fight,0.824395032739473
hope,0.8157043431499753
south,0.8048021062636488
oppression,0.8022698687961463
victory,0.7763430769565249
address,0.7670747755129804
cannot,0.7258888022756933
whose,0.7136017648137187
even,0.6842644580696285
strong,0.6655458416622785
justice,0.6415577049429853
power,0.6279276282842395
new,0.625063830479537
hand,0.6033625944690877
work,0.5711974871012099
south africa,0.5509717447166267
war,0.5430976902021787
year,0.5333152523642162
towards,0.525410502627893
south african,0.5117703855752178
face,0.5055693249196446
anc,0.4501874268780859
order,0.4189425464023304
building,0.41099683380329
help,0.4108753021466169
conditions,0.3955593892372739
matter,0.3851592010773518
create,0.38092589766700935
spirit,0.37481324292079654
peace,0.3539131423334606
today,0.34300483989316155
challenge,0.33179297853607853
economic,0.31900187090385
live,0.3049427063700542
greatest,0.29609705006446546
political,0.2956768511175522
human,0.2927749112729474
national,0.28943173493414687
indeed,0.28797843039931403
democratic,0.2625084624912986
free,0.24748786935334324
