year,term,score
2009,honoured,0.5654705507961122
2009,years,0.5007502979740537
2009,south africa,0.4044860238052956
2009,africa,0.380470978985353
2009,south,0.3480302945971044
2009,critical,0.7638676186572275
2009,problems,0.6453729628415931
2009,world,1.0
2009,success,0.5356472065986765
2009,development,0.5133068626897893
2009,human,0.5013540269153411
2009,world,0.4452440616946755
2009,long,0.5949123016138478
2009,past,0.5855325427020617
2009,future,0.5506641397670387
2009,year,0.7661420997770803
2009,nation,0.6426712090557398
2009,enjoy,0.46704416152360984
2009,leadership,0.4632591912949512
2009,rights,0.41825697959490643
2009,democratic,0.40750263486512306
2009,anc,0.3925466328757854
2009,people,0.26864570624424194
2009,always,0.7002159002105499
2009,good,0.5901254587000601
2009,people,0.4018079592123245
2009,president,0.6416213477073792
2009,dear,0.3683354963995887
2009,millions,0.35277110547155244
2009,honoured,0.3523997914655072
2009,join,0.326173445241952
2009,united,0.3124561185137462
2009,live,0.47770900152317103
2009,conflict,0.42551768664758366
2009,progress,0.4242531445158958
2009,poverty,0.39035060380425785
2009,human,0.38005693666769375
2009,world,0.3375221601356246
2009,amongst,0.668397705643758
2009,problems,0.5702851612878027
2009,world,0.47751370860437625
2009,achieved,0.43274664615782216
2009,common,0.412044637661056
2009,together,0.3777717911601965
2009,human,0.3591378996163006
2009,life,0.33973027600974054
2009,world,0.31894431589088995
2009,country,0.2974660698015523
2009,people,0.25618313745598176
2009,continent,0.46270361788297415
2009,strong,0.46162629675017475
2009,special,0.4222492844945941
2009,president,0.4115321591675858
2009,today,0.3641977736039249
2009,africa,0.30416003939265024
2009,pride,0.7458918620581184
2009,share,0.6660670612749687
2009,strength,0.6117543811479921
2009,therefore,0.5679958038662476
2009,years,0.5505790987102331
2009,young,0.7119074156637493
2009,always,0.7022733310634552
2009,dear,1.0
2009,good,1.0
2009,spirit,0.6587214813889103
2009,human,0.5617650344179366
2009,struggle,0.5005058002283429
2009,nation,0.8207766232700224
2009,people,0.5712492754423936
2009,every,0.7379652781206749
2009,success,0.6748386831593717
2009,thank,1.0
2009,dear,0.6199924587019408
2009,victory,0.5743844332672224
2009,friends,0.5345015191493976
2009,poverty,0.5967336842302711
2009,ensure,0.5846775560181726
2009,life,0.5496008238654521
2009,able,0.6362311637212027
2009,join,0.5819278385221727
2009,today,0.5065272915281825
2009,racism,0.6309336791464744
2009,social,0.6062822019135811
2009,life,0.4840915039137886
2009,honoured,0.6345322170130522
2009,therefore,0.5796826584377459
2009,today,0.5112111902913007
2009,struggle,0.7714787076164739
2009,work,0.45864759092911245
2009,justice,0.4409795811932078
2009,racial,0.4928711512678758
2009,towards,0.49030751089522534
2009,efforts,0.46169281360737374
2009,free,0.41552305661376815
2009,world,0.361741493740026
2009,right,0.42647155647510415
2009,among,0.4213846448415806
2009,dignity,0.4166223435185325
2009,prosperity,0.402176747000136
2009,human,0.34788075031161514
2009,life,0.3290814571453166
2009,peace,0.27553776109400024
2009,thank,1.0
2009,honoured,1.0
2009,support,1.0
2009,dear,0.725062859059044
2009,friends,0.6250837315945106
2009,united,0.1537662870090962
2009,new,0.14643723674088407
2009,thank,0.1405843039307532
2009,support,0.13675634198253017
2009,justice,0.6489354920294849
2009,struggle,0.5676452335533656
2009,freedom,0.5066178204609422
2009,honoured,1.0
2009,struggle,0.746073646807565
2009,freedom,0.6658634346014659
2009,movement,0.4317328377697312
2009,non,0.427984193789087
2009,action,0.42342903966914097
2009,challenges,0.4011543389110815
2009,commitment,0.3565647046707648
2009,apartheid,0.3212499879853766
2009,people,0.24470265220901904
2009,first,0.4058282970952893
2009,continue,0.39735372476978065
2009,challenges,0.3962709950741562
2009,south africans,0.3638591049476665
2009,africans,0.3550138397646824
2009,new,0.3458639449782778
2009,country,0.28067670104426845
2009,south,0.25209751194417956
2009,public,0.47316836401874224
2009,first,0.4530890856034829
2009,united,0.40546761093386835
2009,apartheid,0.3542951331340565
2009,south africa,0.3271118711639062
2009,africa,0.307690665523145
2009,south,0.28145556134761524
2009,fight,0.5038729162746435
2009,respect,0.49483907165721347
2009,commitment,0.4437519923090303
2009,justice,0.4348407958334186
2009,freedom,0.33947610962634583
2009,years,1.0
2009,struggle,0.746073646807565
2009,freedom,0.6658634346014659
2009,within,0.6475241672663109
2009,african,0.5409062569353542
2009,national,0.5367800983775898
2009,prison,0.5382008349360441
2009,death,0.5156972427188471
2009,friends,0.47546319863904934
2009,years,0.46725898799942595
2009,dear,0.72435409430095
2009,play,0.6894281297346738
2009,achieved,0.6653830828255745
2009,success,0.5899750141477748
2009,country,0.45737821960699837
