year,term,score
1995,women,1.0
1995,history,0.7282168345935643
1995,make,0.6853468040448787
1995,yet,1.0
1995,contribution,0.49038321059587076
1995,therefore,0.4410023205765623
1995,past,0.43992479493785264
1995,south african,0.4080149362009014
1995,african,0.35423767010107576
1995,south,0.2820406348897212
1995,democratic,0.6902407182635533
1995,majority,0.4503902061829182
1995,order,0.4293636125102388
1995,together,0.36927401922918973
1995,life,1.0
1995,elected,0.7196973789161216
1995,black,0.694287896179434
1995,human,1.0
1995,days,0.756021480590519
1995,life,0.6545468057257017
1995,movement,1.0
1995,yet,1.0
1995,problems,0.7128125127347985
1995,yet,0.7013546333266094
1995,anc,1.0
1995,minister,0.6059578847355174
1995,unity,0.5524383621838391
1995,national,0.435312572663902
1995,government,0.37165825968923377
1995,experience,1.0
1995,approach,0.7387755427411038
1995,continue,0.6739515542289278
1995,institutions,0.5992347504982023
1995,others,0.572324482877404
1995,movement,0.5597878170293359
1995,responsibility,0.8382535585680811
1995,government,0.5452806355886376
1995,policy,0.8429832898814209
1995,people,0.5379397484669601
1995,life,0.6233696149324445
1995,first,0.5740209815417672
1995,world,0.5309521974046271
1995,within,0.7286707139930083
1995,economic,0.6848642132342144
1995,countries,0.7507251635246149
1995,development,0.6606146598819467
1995,rights,0.6036148744474851
1995,human,0.5835201670408231
1995,democracy,0.5432801284810598
1995,minister,0.7732862489938461
1995,president,0.6340570771760436
1995,nations,0.38298572984656376
1995,possible,0.3778711898178849
1995,among,0.3626196665980399
1995,social,0.3574045007909584
1995,fact,0.35291302085222787
1995,within,0.3391440145375296
1995,life,0.33298065158101814
1995,need,0.317587653474134
1995,different,1.0
1995,even,0.610586973700465
1995,make,0.5823159074147118
1995,today,0.5367417735923753
1995,international,1.0
1995,south african,0.66941017116181
1995,african,0.5811804381042609
1995,south,0.4627302898126031
1995,efforts,1.0
1995,including,0.6429432734270026
1995,business,0.5847681385005815
1995,apartheid,0.49464145737042253
1995,forward,0.5357946560646213
1995,operation,0.5274611410502312
1995,co,0.4991998003347639
