term,score
south,53.09282610968027
africa,50.83683500758757
government,46.68577709248788
people,45.50784537389259
new,42.42669469725744
president,38.85982194651079
development,35.833153529307324
south africa,34.69290888441396
country,32.689660351932424
anc,32.2207874397636
national,31.344136212859215
years,30.935083218310027
nation,30.353092664845587
african,30.099731655770963
year,29.83418473849012
today,29.82984266629019
world,25.228232176249378
relations,24.420791624350212
time,23.96402705638324
first,23.28033229255765
building,20.730446043662237
projects,20.676841062325863
region,19.643365895212444
political,19.26813865926181
work,18.79078614514909
together,18.61655629510024
countries,18.374323216455853
need,18.227326295666572
gentlemen,18.140698765552397
visit,17.588269544937845
community,17.556185481716987
public,17.545751020332297
africas,17.334569087458526
economic,17.19875150402167
southern,17.073423647908196
democracy,17.059220345946017
programme,16.892839018239894
call,16.851699433739075
mandela,16.645073489880026
two,16.345495898762977
business,15.85781989635048
issues,15.848395127824123
democratic,15.785879247441128
indeed,15.771946965069466
trade,15.57300133004938
local,15.491409889939296
become,15.461723101767873
task,15.371349854255438
co,15.348942270834167
every,15.004745606203327
future,14.980925801710248
place,14.90605612803274
process,14.689503386884786
institutions,14.506946602392443
take,14.24557947879225
even,14.228227022316622
south african,14.135929053450262
past,14.07973124115565
society,14.06812042296552
set,14.000564605699381
within,13.797184726855797
continent,13.642605032346562
communities,13.250935271064106
needs,13.198858956902146
nations,13.110413714792804
leaders,13.001584390842144
en,12.796926126804234
long,12.60630074651658
council,12.512734601556904
constitution,12.32621130953437
transformation,12.222142516707896
life,12.053810892153367
amongst,12.019298115477032
parliament,12.000381896071545
whole,11.969802924380813
social,11.928190315725026
apartheid,11.910391989617532
economy,11.858567121878108
movement,11.81645414759775
change,11.626059154404402
reconstruction,11.609976797867215
service,11.376175600725588
state,11.255032886548031
role,11.245817950196482
cape,11.19230557454318
south africas,11.139854028915767
programmes,11.097880503371838
address,11.01949606616982
resources,10.997791925891235
structures,10.99366089233633
history,10.933892724904531
right,10.814007490780442
order,10.72331443680829
sector,10.572920925603432
reconstruction development,10.565580002174572
make,10.55923276129993
fact,10.454135931391907
partnership,10.389759125815567
question,10.306999270916968
therefore,10.273564603377192
major,10.152124836111009
international,10.005636805852102
system,9.926914710661991
education,9.90766014755005
things,9.771041637812703
non,9.69310756321288
areas,9.690970837773481
million,9.66566100870425
private,9.661580644544681
contribution,9.6246351096295
responsibility,9.51169651787065
level,9.34312586099022
elected,9.131703064037348
provincial,9.113182816581908
yet,9.109725574619068
including,9.09497235551463
different,9.058666561689867
others,9.047512921540907
ons,9.004681914222784
organisations,8.803517824133014
investment,8.72688360544261
working,8.682310893410992
already,8.639387620054318
continue,8.634861130264417
bring,8.461852215897459
land,8.348723261028367
organisation,8.319930393748816
particular,8.306216887919161
various,8.279232740240147
conference,8.188243668936224
build,8.153845256556892
children,8.144042437046872
cannot,8.132833268708874
meeting,7.977538837607466
action,7.952867599081666
basis,7.788609275956864
matter,7.769558313507807
forward,7.565147018646775
ago,7.533732364351986
young,7.527810623725406
always,7.425860901107285
able,7.342135013972495
operation,7.282091210407782
common,7.1719371668635405
towards,7.149739628187901
another,7.031003782215986
example,7.018379958043136
co operation,6.897055626543133
approach,6.857251357258111
general,6.8152825954272656
issue,6.691712110416977
making,6.6289240212608975
across,6.622779935326596
services,6.470388294537867
africans,6.4165732014687915
among,6.403906149343495
unity,6.393347764623989
south africans,6.38526481166661
youth,6.369652634106566
basic,6.336141151262044
policy,6.315018073231075
human,6.312588810972712
go,6.241328872878117
local government,6.133756375722691
peoples,6.12301489596257
power,5.897947304470314
going,5.795894216523709
efforts,5.645601023805773
women,5.50858998945945
project,5.396517435728548
lives,5.302228251830311
point,5.174110046618051
leadership,5.131588522477228
constitutional,5.068662822118977
still,5.039552671324067
back,4.902585144770524
look,4.884326135131111
far,4.818307986408396
governments,4.787315145919457
taken,4.751590488718857
rights,4.517296063742303
end,4.492734836911407
possible,4.4271085980284
racial,4.419440170736781
situation,4.068132199699294
days,4.057113921022698
live,3.9046785687193597
liberation,3.8708533789293873
majority,3.5985843983624637
labour,3.593813106373004
negotiations,3.2865746118905514
black,2.948853207372748
given,2.794326516478094
act,2.4594759476826695
congress,2.4574134791277498
elections,1.9493691880103166
white,1.703330814007283
non racial,1.6309165656183773
want,1.438814053005212
