term,score
south,52.791785158875555
people,48.013907061147854
africa,41.20466407911801
government,38.587906157523726
development,30.258780587694584
south africa,29.662428678224234
country,28.525467847961917
years,27.028091262337337
african,26.080385446949087
countries,25.492617627719852
new,23.29008926720077
world,22.83915054295854
year,22.659922278477215
nation,22.00013945718009
time,21.93462021485985
president,21.860218698487397
need,21.229690612755782
past,20.726900078312397
partnership,19.538285252344664
building,19.451310811081854
cape,19.382299904377906
first,19.10798439635296
community,18.370605206070223
together,17.45672454409549
communities,17.183997705882646
society,16.953418541556843
today,16.697708425451737
work,16.342113774338692
make,16.310770799300546
economic,15.870579820758435
international,15.649632013749715
national,15.186289073096802
children,15.00529888990269
public,14.897249422325615
co,13.804759133926773
region,13.772564945350663
social,13.531006932799706
south african,13.52132469019655
democracy,13.467910695685736
political,13.385099437387817
take,12.953423758671411
needs,12.748253073736604
two,12.587026333867419
build,12.181345369482441
therefore,12.00954358755417
rights,11.938853009124376
become,11.916925568247345
services,11.551291781539073
still,11.47665404425633
project,11.382869870158665
life,11.239221005855994
continent,11.230423921683135
africas,11.181259740856412
business,11.15329012228489
reconstruction,11.103028345442624
process,11.101405249674917
long,11.041739812425359
far,11.040495606223647
private,10.74026628913099
history,10.709572952895812
africans,10.694086079255966
go,10.671958836807795
visit,10.629232299345388
relations,10.471603490590738
every,10.381358548442998
end,10.375632516153315
taken,10.335128217175653
within,10.289803488320352
constitution,10.059893819963994
particular,10.01782312184027
place,9.722963210838136
example,9.650323874425949
institutions,9.521739209691754
even,9.43851022214832
whole,9.404807214713502
apartheid,9.392391811083856
service,9.390309543750664
peoples,9.380557904617598
state,9.319229424316406
education,9.274857643732567
towards,9.212905050689857
women,9.1829157369234
cannot,9.133932228165994
amongst,9.113298479591867
matter,9.102087720326068
nations,9.071627558063014
contribution,9.013021500585912
set,8.864031661615584
gentlemen,8.797863481549872
common,8.792002479775318
back,8.658011149614595
sector,8.534885827053214
south africans,8.519979343838408
leaders,8.484691875823517
already,8.453235184234192
right,8.437130406450162
economy,8.419575199377443
ago,8.31835117442879
co operation,8.301728456750995
south africas,8.283798458630088
task,8.273763465942872
programmes,8.173407052856902
across,8.159793748337659
order,8.148438825282009
question,8.133475091947238
operation,8.082454485613232
human,8.035669496242857
want,7.983179821197485
system,7.923831892036875
southern,7.913954260038582
another,7.90198823606496
land,7.78893180476304
million,7.75467675233112
issues,7.69586976853329
reconstruction development,7.653696470009879
programme,7.643978265803601
working,7.605316037187885
making,7.586976397137507
fact,7.574747721224468
trade,7.539640885675525
continue,7.418561235071374
movement,7.391310312414408
action,7.106862199027019
others,7.078917765396865
basic,7.070986733240458
investment,7.032433103967947
possible,6.844728313419344
policy,6.803714618084449
projects,6.8032924642070025
different,6.6145966707986625
governments,6.51998075421387
resources,6.469917252901539
areas,6.358771323565128
responsibility,6.299211675578864
efforts,6.213805507410184
things,6.143213039797989
address,6.126328739910314
democratic,6.0856867529366
non,6.08014505294943
white,6.03352599341347
leadership,6.009055852679412
yet,5.991778989246145
given,5.9655786293758055
anc,5.936051718617361
change,5.859457924012993
labour,5.845055018372424
organisations,5.750630640317803
lives,5.713590910305838
always,5.693067658108508
indeed,5.692900873424837
en,5.685951191271566
unity,5.626485066541735
parliament,5.625901578483054
look,5.615021350918292
future,5.603932056062607
bring,5.5560922750919985
young,5.545310860502332
ons,5.4795989269174346
able,5.37032554630901
days,5.351087493716754
point,5.299271595222273
transformation,5.077188209431518
liberation,5.060045869503614
meeting,4.9323787529161365
major,4.819785354893483
situation,4.783359092314791
among,4.648658178960175
call,4.634515463986336
black,4.544557986414299
mandela,4.528418497239292
including,4.5134031606096014
basis,4.427750338820977
role,4.078615251858714
live,3.89892718793541
general,3.791924445259797
local,3.7918025592110554
forward,3.78128590304768
elected,3.645198992963551
issue,3.50130637349749
majority,3.340330871552682
organisation,3.1764519274617733
level,3.065760517058365
council,3.014054975066042
provincial,2.9860631029886306
act,2.807647517302885
going,2.775230800596675
structures,2.5427622054098746
various,2.446817329232539
negotiations,2.4220312124050962
youth,2.210537057442512
approach,1.7299476781699452
constitutional,1.7134663020935346
conference,1.6365348413964362
congress,1.2310755910821658
power,1.1833752075952513
elections,1.1178291183539688
local government,1.0831997359338996
racial,0.7574372771192502
