term,score
people,10.511831807499519
africa,4.946209107085217
war,3.715830974383096
freedom,3.472182915910234
peace,3.3360315902634587
country,2.8240827813101537
men,2.7050769891813546
government,2.7001340483548923
security,2.4772186355626293
death,2.1801962906587047
world,2.1728302952724787
action,1.9222900331211452
forces,1.7783851256855072
right,1.6649640625625304
political,1.5856889308045896
powerful,1.4107313345449324
racial,1.3868055700371174
even,1.310988682991272
strong,1.1904704035382943
business,1.1473947737920303
oppression,1.046857334528696
movement,1.0122533979169348
humanity,1.006628966335474
past,1.0
justice,1.0
crime,1.0
support,1.0
together,1.0
within,1.0
africans,1.0
state,0.9346896040366305
become,0.9150115710954132
conflict,0.8895510397706494
struggle,0.8509421865663737
free,0.835196289892982
end,0.8216788438300654
years,0.8038573242948363
african,0.7880099088335959
accept,0.7523028243921708
find,0.7358495758724374
nations,0.7260531846409429
south africa,0.7100871089941896
challenge,0.67714503740953
indeed,0.6503285356990082
amongst,0.6236760782946965
land,0.618457525700397
south,0.6109774162476722
new,0.6106164990540472
future,0.6081323311898513
social,0.5698229828883624
strength,0.5671135055590915
stability,0.557305953085292
every,0.505530554534467
continent,0.48455506076207366
fight,0.47765085654273853
good,0.47386932141337057
suffering,0.46988766561434236
place,0.4667135459110322
human rights,0.4640928386788386
millions,0.45628128230827864
matter,0.45512312815125133
bring,0.43557002179510107
peoples,0.4354580421413288
rights,0.41853083630063265
friends,0.41139426916052857
peaceful,0.4100784242703561
public,0.401235073858059
time,0.39695090631187824
year,0.3919798409104532
among,0.38390449971013796
conditions,0.38382263904705843
human,0.37685550719664146
create,0.36962334178400524
nation,0.36571923962094
life,0.35729706357759206
first,0.3437483943694817
united,0.3396719007806962
whose,0.307342626536469
