year,term,score
2000,people,1.0
2000,lives,0.7171039102361341
2000,world,0.5443947046100388
2000,people,0.43519695255894814
2000,democracy,0.4460064315411796
2000,political,0.4362686816820636
2000,world,0.4037493531165537
2000,south africa,0.36122248080752895
2000,africa,0.3410885709081468
2000,people,0.32276303679301194
2000,south,0.3110229710174264
2000,making,0.47764744873085296
2000,elections,0.44084905393540863
2000,year,0.41115218871003056
2000,first,0.3797122862121007
2000,time,0.36604737719925945
2000,democratic,0.36095263045064024
2000,non,0.5937259226920095
2000,right,0.591924760051894
2000,government,0.3954728922970019
2000,people,0.3751210452897486
2000,government,1.0
2000,example,0.652578295835244
2000,president,0.5467329700632805
2000,first,0.524618554047179
2000,particular,0.5441911700388515
2000,mandela,0.49927583890788424
2000,cannot,0.48490891594626967
2000,future,0.46844738271270964
2000,mandela,0.644212760033152
2000,within,0.6358452164697938
2000,people,0.4250773817823641
2000,far,0.862730283789291
2000,people,0.5056643723190803
2000,power,0.5457403828372673
2000,mandela,0.5137670023255855
2000,history,0.5083103036350691
2000,anc,0.4240654867829245
2000,make,1.0
2000,mandela,0.5115247733984696
2000,year,0.4942579842993952
2000,south african,0.47052033382228237
2000,african,0.4085047188231279
2000,south,0.325247538522505
2000,mandela,1.0
2000,negotiations,0.7765708114009534
2000,years,0.6300299793502407
2000,leaders,0.8271611061705576
2000,people,0.5619648605017038
2000,across,0.6738249891517369
2000,become,0.6266984072668093
2000,people,0.3914192002494332
2000,young,0.7182682959716515
2000,point,0.3703200715194282
2000,things,0.3656991372964125
2000,mandela,0.32990232308615614
2000,human,0.3230824938538801
2000,young,0.5644588349737559
2000,unity,0.5361483227059037
2000,years,0.45908690022444104
2000,anc,0.42798413255870893
2000,want,0.7138396536050713
2000,life,0.7003091809629457
2000,million,0.7503700719485249
2000,children,0.6610179688359201
2000,mandela,0.7487091763474384
2000,years,0.6628986115939153
2000,example,0.740688370431162
2000,business,0.6718487463023428
2000,achieve,0.4388831290074878
2000,far,0.43227506627475737
2000,efforts,0.4149619768252419
2000,black,0.4022538131505358
2000,mandela,0.38398019459071125
2000,leaders,0.3729309639959812
2000,towards,1.0
2000,things,0.6009688729654884
2000,transformation,0.5872971773811452
2000,mandela,0.5421424528357197
2000,high,0.6910635508858038
