term,score
society,3.530054667543347
communities,2.737581387488506
need,1.9121855571535349
co,1.8641309047299286
together,1.4666660978398327
yet,1.4318014963638848
community,1.2637928092438528
government,1.2273791410411898
level,1.0914409444575046
building,1.0487516159797252
two,1.0341544230236865
transformation,1.0260217021046558
political,1.0018902219732841
work,0.8222750611681015
today,0.7972206324344381
development,0.7921055991950604
leadership,0.7627683444600187
programmes,0.7319306952013234
different,0.696839063248506
reconstruction development,0.6896025507778012
reconstruction,0.6459671382538144
taken,0.6430007406524343
matter,0.6319959634336615
areas,0.6180287903832836
even,0.5854270416293774
able,0.5680740429198646
common,0.5607823876083506
within,0.5559829200359232
life,0.5064386332477407
sector,0.41912626818709586
every,0.37973614573801356
country,0.3776979205614377
social,0.33189636359014907
cannot,0.3312557882343581
economic,0.2961180088780358
nation,0.2901689256137591
first,0.28726634783292626
national,0.26503946068777356
anc,0.26024030368596573
new,0.25456801958027037
