term,score
world,7.916072791426891
mandela,6.895573630694505
life,6.322885722590045
today,6.306464513276908
people,5.431350124996807
leaders,5.228278761176142
time,4.278826311934518
want,3.904891310906433
public,3.8168925857216283
first,3.815745444287449
years,3.624854071196717
action,3.622984669216417
future,3.3366124339234737
become,2.934227606241105
human,2.681766136025386
women,2.595503561514178
apartheid,2.4504069778177806
children,2.415194739155141
every,2.3992586851247233
history,2.381942548702577
africa,2.370615546708124
make,2.334125882005261
young,2.3047690923957713
place,2.26259646656504
common,2.2231373295870442
power,2.218060140663531
even,2.2144509754674426
long,2.167209334766257
education,2.1408613351042347
south,2.13908316506302
within,2.131803242042352
need,2.096364807042214
yet,2.046688157469021
president,2.005568653599443
live,1.842892540191155
past,1.8325709389782343
back,1.7864694627725743
particular,1.7644169638845146
lives,1.761307611503381
others,1.7224948875563593
point,1.7060807105236564
take,1.6579011950014573
challenge,1.583638276221519
meet,1.5291046973066327
right,1.509164273427396
challenges,1.451691585312913
south africa,1.4515207785974245
struggle,1.438999539121838
country,1.4091735063041428
constitution,1.4070641907730952
leadership,1.3436148199203224
indeed,1.317278428364017
campaign,1.3058289393189335
needs,1.2579091786220078
change,1.1906223651803733
africans,1.1769212351900866
two,1.114521892321084
days,1.0900122310092983
taken,1.0700326288268263
contribution,1.0619254464372232
ago,1.0576689628699871
towards,1.0260512691289243
nations,1.0190380374966195
economic,1.0
cannot,1.0
work,1.0
potential,1.0
partnership,1.0
province,1.0
set,1.0
meeting,1.0
approach,1.0
high,1.0
society,0.8603711738014082
amongst,0.8592880217840251
white,0.8138306445854415
development,0.8109013967837916
use,0.810707502827471
government,0.8017271783152077
organisation,0.7830287230264196
continent,0.763721403261504
look,0.7585964989435763
going,0.751768783957963
institutions,0.7440209893117024
question,0.726972088213801
call,0.7194675792819154
youth,0.7180540550008586
different,0.7081313650915405
still,0.6955361835306083
south african,0.6877899681078201
south africans,0.6581948248716074
major,0.6472646318695561
community,0.6447221923631764
land,0.6178647852942963
remain,0.6088151338326243
african,0.5971377373828335
including,0.5965935333357764
role,0.5939351909260236
experience,0.5935635686822617
process,0.5760866335125076
liberation,0.5635965408934671
cape,0.5429553914184958
general,0.5414785042311723
things,0.537248832958432
nation,0.5209601632874237
anc,0.485486071999634
forward,0.46631869126194975
democracy,0.45779647432633347
another,0.457136362491256
fact,0.4188731010557515
international,0.3955065652794129
year,0.39406138821425357
new,0.36502497182115423
responsibility,0.30722602681571715
