term,score
government,74.24669267258781
people,70.26343771210945
south,59.240892441072305
country,45.05360151726819
africa,43.25795140680412
development,42.897892138824496
local,38.21335822639406
south africa,37.85553042935718
work,34.653586619917924
national,32.1620464778968
democracy,30.529298586418246
anc,30.232262115705684
together,29.998733919933795
society,29.73237829528783
communities,28.903478605895796
time,28.47849364192301
community,28.371524560264774
today,28.35218470078525
elections,27.02458902220633
apartheid,26.591394889969344
process,25.94683307337553
world,25.640430612724565
first,25.563666755610008
even,25.472793577803845
economic,25.057340842730476
countries,23.8926759373209
nation,23.550355541487694
african,23.475430134790443
responsibility,23.16137458361979
business,22.94169809441947
new,22.926467346709224
needs,22.516087136346997
cannot,22.059848545020227
president,21.67611269002922
make,21.44950865164013
future,21.116503226404593
year,20.829366150817012
need,20.267759997461045
history,19.61918233112067
long,19.50179165926259
leaders,19.459435728840365
change,19.328144364795584
years,19.001292827058744
areas,18.94739303962715
reconstruction,18.150307908015925
democratic,17.44707232596029
issues,17.436097766097223
international,17.434187099157125
challenges,16.93639030629446
within,16.483447985289416
issue,16.36564181658994
past,15.72749463393589
resources,15.514637520017684
others,15.45051476317702
taken,15.32459956241231
youth,15.314890541858638
therefore,15.23263532120356
challenge,15.173075561741431
south african,14.98031279301916
action,14.886897155027578
province,14.77609616290805
right,14.77494066711494
build,14.696041279438138
programme,14.58358384374743
still,14.529364774187611
reconstruction development,14.406894857693903
constitution,14.311515059104881
public,14.155244332535757
co,14.102513151094776
already,14.037452932819086
take,13.996341880821422
two,13.95352240507781
investment,13.841772155723508
relations,13.713684452338548
political,13.583077076024509
matter,13.543375607387048
order,13.541233705025215
question,13.536805059164964
task,13.47778649678605
building,13.463879306538937
parliament,13.41587646885171
set,13.350018840372929
ons,13.23708314431082
nations,12.718232657152535
potential,12.519757133875007
yet,12.305774340419195
young,12.26661360515856
problems,12.244421704200647
vote,12.215765296935851
en,12.176455585379005
transformation,12.115392069765289
life,12.072775844993156
become,11.986943256227324
continue,11.915010459840774
place,11.784673824718134
africans,11.768645858393763
among,11.757160181526014
address,11.526689182953021
visit,11.39357843369372
every,11.20774228866327
unity,11.070395941685609
rights,11.001570127970467
struggle,10.777461160870686
education,10.770959552471975
children,10.743674574361979
contribution,10.716072259956785
africas,10.65957377595865
trade,10.58175866618761
possible,10.535062041548633
state,10.534563695912835
amongst,10.521651109989529
institutions,10.496507615768817
live,10.36914505958818
working,10.315219070251656
south africans,10.182950213482911
region,10.17739565761686
approach,10.156107739844787
level,10.149690356750183
whole,10.137656714113568
want,9.986671249421692
social,9.937991014962703
partnership,9.876563357950157
operation,9.782459582598728
campaign,9.761868637072116
policy,9.687266004180131
particular,9.575009303984862
south africas,9.44726012117352
land,9.070287935282849
human,9.043556330023558
indeed,8.724007542414268
go,8.636744809153539
example,8.512238421280227
elected,8.402506045359216
another,8.383479673529353
look,8.307161144256265
bring,8.246054610814358
situation,8.117781119262478
fact,8.07351094287201
across,7.90303549141233
days,7.8844201874306785
policies,7.826701214408268
efforts,7.818863722426956
projects,7.796268008324956
economy,7.748567416691487
use,7.705707600318734
structures,7.699717980676022
southern,7.676574244160612
towards,7.618039335673605
forward,7.564146696548451
women,7.525667452570534
force,7.408150273914391
able,7.343818310987667
sector,7.319388903697429
call,7.284600474422345
making,7.23310315349399
experience,7.167137322424089
organisations,7.159929962801652
peoples,7.128284016402721
going,6.906727424034356
back,6.892156846885158
meeting,6.885002895403381
common,6.879793178930842
always,6.8613030242232105
role,6.696689167260349
organisation,6.623251601255653
achieve,6.491761331774515
system,6.396287973078348
lives,6.324798782776859
including,6.297919560969891
ago,6.199414538043781
major,6.123484302002869
high,6.040334337747328
end,6.027841976745915
conference,5.919440753597586
continent,5.609389539011215
basic,5.56538291565407
private,5.456596474902086
meet,5.454288240784136
cape,5.40028854178538
different,5.23070575031099
majority,5.198619815082049
leadership,5.190623578243068
power,4.9231950310396595
liberation,4.876343540862131
forces,4.712480219771514
things,4.682624259297948
negotiations,4.436088108501959
movement,4.420272736387508
non,4.3454376080337225
general,4.198910918193734
congress,4.1162093514607125
black,3.685161319489274
mandela,3.6402491986505283
far,3.4505509054841883
million,2.97684640389261
remain,2.8565842365379206
white,2.608365137309282
point,2.028153682693544
racial,1.7642007653263665
various,0.7528887060068571
