term,score
people,19.568326169583912
africa,14.39840109916902
country,14.146835376201894
time,13.705824618881978
world,13.545495567575804
mandela,12.001939295303625
african,11.484758744194822
today,10.011360007127593
south,9.012824006424365
life,8.091369865969707
long,7.980634925700847
government,7.9175203067045725
need,7.896116001919627
first,7.55964933325978
leadership,7.539227496759829
economic,7.285674462867452
make,7.046598059864521
development,6.97110357295741
together,6.943215332994932
south africa,5.9965652056839245
still,5.960682061219409
future,5.8567011020498825
years,5.668303033352961
continent,5.577082940414938
leaders,5.4462616555422345
conference,5.299220766803815
end,5.21974411647588
work,5.218194031502831
young,5.033144099011274
across,4.6000006012835435
countries,4.596012695313123
congress,4.54113786103966
resources,4.527851422396527
example,4.5251678666575526
political,4.433762666722186
past,4.431157413498939
use,4.274622670601048
point,4.273744169655085
responsibility,4.246085456942165
national,4.221520418125884
task,4.174245446817907
social,4.068708886338737
children,3.974196898436385
possible,3.899726294928626
every,3.896221382991922
question,3.829179500377847
new,3.757882172984717
even,3.7440475514994005
youth,3.7351015644820222
two,3.7174682623258573
human,3.7111669822886526
international,3.6706580002670464
want,3.655042109172758
history,3.5981770452238306
state,3.530046670410647
indeed,3.4632026366528654
president,3.391131746689166
take,3.3716533866237315
democracy,3.291721273329021
become,3.214501313894057
south african,3.1856551881403323
things,3.176785842305423
society,3.115913933106713
system,3.0839813818491364
right,3.0640911670705986
economy,2.9794360803755082
bring,2.9336328993357044
far,2.914740766041061
ago,2.905523423640365
education,2.876319347423944
meeting,2.867455038399761
towards,2.8429600734168368
investment,2.841304489598134
go,2.8026789337557108
different,2.7140804836381593
another,2.6474667610887415
amongst,2.633473831504697
struggle,2.629805629041759
black,2.6213937778893435
africans,2.620435925792241
community,2.5897537654960283
apartheid,2.4910730281800575
process,2.475885570640089
cannot,2.4382564698587386
rights,2.413341976348303
private,2.37316947785954
common,2.358663798709936
various,2.329671246605897
anc,2.280601556017749
south africans,2.2397993288695695
role,2.207009478639781
needs,2.2030695250630217
reconstruction development,2.198813850822929
build,2.1620412000559104
partnership,2.1313959242031597
fact,2.1027818893339787
call,2.0769382485517323
reconstruction,2.06938012737842
able,2.065836044926483
general,2.064656909311075
communities,2.062816398551851
major,2.0500765072386313
building,2.033784942199272
already,1.9565958323877854
sector,1.9388663743398193
women,1.8854496545022474
forces,1.8596937831555445
therefore,1.8371895066129131
experience,1.8018919702532186
going,1.7977688002186603
power,1.7899275063859132
action,1.7588565913037022
unity,1.7418769888826688
problems,1.7166110057618214
policy,1.7152906204758558
potential,1.694606976658001
high,1.6910635508858038
place,1.649704988849709
cape,1.6048870681846497
local,1.6039201095928597
continue,1.6008025169779438
working,1.5923321930749936
within,1.5882194055733174
transformation,1.5872971773811453
matter,1.5703340262013978
peoples,1.5437384795230549
trade,1.4916686007548283
change,1.4878698593464503
situation,1.4865745780414683
liberation,1.4564034518350657
public,1.455190166951128
challenge,1.4459637280382007
address,1.4188577126633493
region,1.365520065568979
others,1.3472913818826109
year,1.3371310081347438
achieve,1.2925589357192213
relations,1.2669093181755156
democratic,1.2534158854069894
negotiations,1.2366363799536342
level,1.2199580563598784
minister,1.2137290584741156
areas,1.2073097767936796
programme,1.192918696953602
particular,1.1702778878083007
remain,1.1543363429825535
southern,1.1455511370193237
visit,1.142195633272806
parliament,1.1233030478002048
business,1.1210473545175699
elected,1.1048550147423901
challenges,1.097384398017518
nation,1.0590563009535001
institutions,1.0047067190276242
yet,1.0
always,1.0
back,1.0
constitution,0.9840508468194162
order,0.9577247244876541
co,0.9331619175780723
elections,0.8905584638207236
taken,0.8852620053057103
movement,0.8535382729670444
white,0.7995815815344027
issue,0.7928852927504577
projects,0.7745273095267313
days,0.7533478009530099
million,0.7503700719485249
lives,0.7171039102361341
among,0.6561739562800566
africas,0.6179604507500289
contribution,0.6101633938465499
non,0.5937259226920095
approach,0.5917830765390555
organisations,0.5453354033664228
nations,0.48408989915437217
racial,0.48277260523666404
making,0.47764744873085296
operation,0.41819793257534843
efforts,0.4149619768252419
issues,0.39306414148002866
