term,score
action,4.880340460172409
africa,4.151120775445394
people,3.8715256180142172
education,3.3853617848334916
conference,2.280213703575159
country,2.2467311499189573
campaign,2.2125228843892657
african,2.1452121841391216
new,1.9952742856297119
land,1.8439087899148814
organisation,1.8382134767926792
year,1.7745793899523008
every,1.7016291501778777
right,1.6545426195359152
children,1.6156004341451138
years,1.598221622276586
today,1.5656505595623744
continent,1.5634855027893269
policies,1.5224696915399667
even,1.4910152200718116
power,1.4551197376651808
business,1.3836426490600733
government,1.3498014625316934
trade,1.3324536544595154
political,1.324471199180388
bring,1.3225499255776447
forces,1.258812717692837
africans,1.2569230397678863
meet,1.1759018230101765
different,1.1636237778810123
white,1.0594955953144813
women,1.0526431145279602
organisations,1.017649468079949
human,1.0
national,0.995626162776275
past,0.9640772204484545
long,0.8832065408420746
south africa,0.88105991048285
cannot,0.8271611061705576
struggle,0.790652670266611
system,0.763782754323018
south,0.7586179863172353
movement,0.7286110234124181
unity,0.7188290110277539
including,0.7138722709688886
become,0.7089819805011291
another,0.7029316445642929
mandela,0.6951869193999994
parliament,0.6739965960854706
end,0.6670434486642263
whole,0.6510025940830967
countries,0.6481957745924525
situation,0.6257537316858649
racial,0.6238891454142195
make,0.6066104622646146
history,0.5957572860049678
congress,0.559004342938858
already,0.5589890507128408
things,0.5166847468824857
role,0.510585763951041
call,0.5025131218139307
young,0.5025131218139307
task,0.5001963104201417
use,0.49817960757378227
place,0.4952057564494793
liberation,0.4892578042540381
therefore,0.48019321020260286
two,0.47171179905585636
still,0.46610856005808454
needs,0.4658039728661968
community,0.46293835541169515
taken,0.46180342919879086
black,0.4539211340519993
level,0.42650800494889685
apartheid,0.39313971628672734
world,0.3847280041731014
local,0.3665789333941189
leaders,0.35927309762874854
among,0.342438877715129
time,0.31821950360431345
anc,0.3053316325219559
live,0.3043447067199023
