term,score
make,2.0704269016038257
mandela,2.0
world,1.6818949569754738
challenges,1.480133723337081
work,1.4246113566351477
within,1.1396523018697258
people,1.0221301172923294
struggle,0.9053757208012922
public,0.8205280935138736
role,0.7883313989880716
able,0.7820071975488798
working,0.774570315406926
south africa,0.7691255799330572
become,0.7641158088431973
years,0.7314501128931601
every,0.7271248925750923
past,0.7264369422233217
africa,0.7262558640364616
organisation,0.725051413346757
live,0.6935341580581046
future,0.6872331256373128
south,0.6622393003378503
political,0.6450790886983597
together,0.6324878073847868
today,0.623269398399879
anc,0.6152508475162873
countries,0.5935769001743901
leaders,0.5517345976352037
potential,0.5214006047837382
conference,0.49444371528895475
democratic,0.4818870165751754
place,0.46618210614306427
communities,0.4509575596189444
fact,0.42348291032215407
country,0.344632669318399
