term,score
government,41.29353153846377
country,36.55856756823879
south,33.09224727422561
anc,32.92986543603412
africa,31.335510810183308
people,30.796957392208515
democratic,29.695225525425506
south africa,27.73477356443553
constitution,25.83257270751199
process,21.115706261124007
political,18.934270305001686
new,18.33552585533438
apartheid,17.720285584146644
time,16.92617681273205
african,16.800072617630928
question,16.48427696429993
policy,15.777617266878599
conference,14.757983529809106
white,14.501673033219378
national,14.377561817304946
rights,13.71929657205067
take,12.443619534423219
elected,12.309628607018793
state,11.788025768606644
therefore,11.780613164920078
today,11.668027678364181
human,11.555907164174329
movement,11.500822334502134
majority,11.269255793688078
economic,11.21315205520101
two,10.96144514163166
power,10.507705886979153
among,10.493188470088954
need,10.331044499525165
democracy,10.006890851174617
liberation,9.95877699710574
leadership,9.89142423753738
issue,9.829410279935503
make,9.785801500050527
future,9.685954453117898
general,9.5968814758733
task,9.48788893484946
long,9.382174066320955
cannot,9.343949920168788
world,9.275851143299388
particular,9.253444777050458
work,9.166817003227436
economy,9.150811321550059
issues,9.075677269524846
system,8.791088335510835
still,8.623212475224484
address,8.333894220762472
land,8.19080174005261
non,8.174124785093523
peoples,7.93657863111782
situation,7.9087716025366515
congress,7.869626574758168
place,7.8577395675963215
vote,7.798477917103097
first,7.740450959611484
common,7.723458059741653
within,7.685763463365559
every,7.453480684036202
possible,7.424780369446241
order,7.404634676432515
racial,7.385601015774961
constitutional,7.30308891082324
south african,7.26120225047692
negotiations,7.199489846982086
basis,7.145649480416538
right,7.108406560788782
want,6.99584567901351
going,6.972933673615126
matter,6.933073515205838
africans,6.881524016988535
taken,6.846842829573563
point,6.698295101964421
whole,6.615918478997278
others,6.600364395556586
unity,6.5517744304591155
organisation,6.350156683356808
able,6.319419175673336
history,6.103748190402894
development,6.025673655825005
organisations,6.023353523644667
president,6.011141081410859
elections,5.998828029595063
south africans,5.9849710360641035
needs,5.92522170941051
years,5.923300023898728
operation,5.665772085629133
major,5.661874492278983
non racial,5.570800487697419
international,5.462400476251475
including,5.327943304778733
role,5.220483277570346
yet,5.191712405630239
basic,5.173655611908891
live,5.140993416627212
forward,5.133621253975027
making,4.988825007192799
already,4.934083460098898
together,4.85548379354307
region,4.807663306851348
action,4.796594254759165
another,4.790328482718522
build,4.762133571365801
bring,4.749375403617253
governments,4.729123129852989
society,4.6470101604965715
set,4.639390338879073
black,4.5746222048841645
transformation,4.527750391936038
continue,4.487336389327596
even,4.468742231451417
fact,4.366215900995706
leaders,4.349601991506778
back,4.274895365838407
community,4.2535614436468645
far,4.249831819928112
countries,4.2486583615061875
change,4.2294445264179314
end,4.160693218782941
programme,4.131743078395939
meeting,4.129174075313768
areas,4.0769020155067635
approach,4.033698978409044
towards,4.02109592059489
life,4.003846087941095
labour,3.9998025664589267
education,3.9374939445403
indeed,3.9046372197068484
social,3.8831172026905465
responsibility,3.866732664706385
business,3.8019453582388727
lives,3.72598273195065
public,3.7044287447507402
go,3.6109539162312614
parliament,3.5857025447913684
act,3.567644746649378
various,3.552107646788955
things,3.5036841709069297
different,3.428017779699896
past,3.3810002438897673
days,3.312372487693964
year,3.3055540009123705
building,3.294931182957524
structures,3.141612558354553
cape,3.129957853645312
become,3.093849890002871
always,3.0778023922905344
projects,3.0267674753433855
trade,2.9587631203198805
amongst,2.9427899295587308
sector,2.917686857285414
million,2.8409817600954304
local,2.796885762114105
mandela,2.672560684204323
given,2.637702124322188
look,2.5323315942808873
youth,2.5065883404362794
level,2.37378823638069
southern,2.3729672079714783
communities,2.370905901578449
visit,2.353775927136251
resources,2.3040840057183076
continent,2.1532875858938736
investment,1.9323033339797526
women,1.9090887224798818
contribution,1.9043674780574376
ago,1.814352378584172
private,1.7703621579346474
relations,1.727275581573414
example,1.7164876339220707
working,1.7079142303973605
institutions,1.6748851701373295
call,1.6687918021851342
efforts,1.6375861169997536
reconstruction,1.4826995679041144
children,1.4468245998436682
nation,1.3031783476932668
services,1.2248562789401123
project,1.1305024287012886
across,1.0721639149942697
co,0.9240091811018086
young,0.9002227203966894
service,0.8693548557487987
local government,0.8298904737537405
south africas,0.7132152826069453
africas,0.6847374641584552
nations,0.6668391210210826
co operation,0.5401242597939275
gentlemen,0.47302143031502897
programmes,0.4598249903267071
