year,term,score
1990,apartheid,1.0
1990,going,1.0
1990,meeting,1.0
1990,new,0.8115393358895752
1990,south africa,0.36008807517610647
1990,africa,0.34001739506442014
1990,south,0.31004621506072305
1990,racial,0.5582082815593399
1990,non,0.5451427435685735
1990,south africa,0.385466492752121
1990,africa,0.3639812639896362
1990,south,0.3318977643235684
1990,back,0.5950706565702375
1990,take,0.49586335252497854
1990,south africa,0.38977157549084535
1990,africa,0.36804638893897523
1990,south,0.33560456468903993
1990,address,0.5464194639925269
1990,programme,0.5418928473076587
1990,apartheid,0.4535249754693683
1990,development,0.4495475592553329
1990,africa,0.5893882794100115
1990,building,0.42514602247643946
1990,nation,0.3901439068084343
1990,process,0.38736396252263516
1990,south africa,0.31208946092875417
1990,south,0.2687180242610885
1990,national,0.7457323112741774
1990,country,0.6662456903587995
1990,organisations,0.7829345724231418
1990,apartheid,0.6221040550459321
1990,long,1.0
1990,situation,0.5908432870778922
1990,negotiations,0.5735968639296826
1990,anc,0.43383010709500486
1990,government,0.3656258825397367
1990,matter,0.8302152988820622
1990,government,0.5574428737567357
1990,elections,0.6245865957426786
1990,need,0.557211242552753
1990,work,0.5471811542728684
1990,issue,0.5950814052879964
1990,land,0.583155858310723
1990,question,0.5529985226005104
1990,building,1.0
1990,unity,0.6944571156069848
1990,national,0.5472210735050813
1990,government,0.4672027518056518
1990,today,0.7927848150039887
1990,people,0.6095016301037197
1990,international,1.0
1990,region,1.0
1990,year,1.0
1990,look,0.6263933571788536
1990,resources,0.587778492326457
1990,need,0.5120037168230737
1990,communities,0.7299235375296669
1990,need,0.6835288065328168
1990,potential,0.56098940530365
1990,mandela,0.4915828404921066
1990,even,0.47995219081510776
1990,take,0.46182582496277474
1990,others,0.8320213080585995
1990,cannot,0.5115620961245979
1990,national,0.21458043886865516
1990,achieve,0.7831192917181997
1990,work,0.6218715099912402
1990,campaign,0.6913057458192451
1990,even,0.598664364109081
1990,people,0.4045952853694258
1990,elections,1.0
1990,country,1.0
1990,million,0.8108734033597707
1990,going,0.3910119503873656
1990,first,0.3134802128044177
1990,time,0.3021988328205588
1990,vote,0.677205064943862
1990,areas,0.6229544328900152
1990,people,0.3915623507911085
1990,vote,1.0
1990,people,0.655444600263621
1990,going,0.55282322886666
1990,elections,0.514566665856527
1990,every,0.6203007473167834
1990,things,0.3486047551148749
1990,organisation,0.3267825567703445
1990,elections,0.3258134985966193
1990,even,0.30704074305268825
1990,countries,0.30169824757860936
1990,country,0.22892202705688744
1990,people,0.20750731879676046
1990,use,0.6308748605149718
1990,set,0.581256216108415
1990,make,0.5139436949759598
1990,take,0.6467704369558303
1990,majority,0.3810584969324217
1990,lives,0.37426014737972835
1990,first,0.30716924496619097
1990,time,0.2961149811553499
1990,country,0.2505714021063197
1990,people,0.22713148440410413
1990,institutions,0.6505853684449289
1990,need,0.5453643111702245
1990,society,0.5285039701527348
1990,resources,1.0
1990,organisation,0.7169306915892167
1990,common,0.37236125691311506
1990,fact,0.35431428844958507
1990,past,0.34213472794504113
1990,future,0.323670651653698
1990,major,0.7090432316894768
1990,general,0.7051650130255632
1990,issue,0.6064974420939016
1990,organisation,0.5630445254733241
1990,matter,0.5613748436366506
1990,organisation,1.0
1990,things,0.5553135467027334
1990,issues,0.5258885723465674
1990,public,0.49846295475111113
1990,national,0.40817001000136205
1990,issue,0.6839424439979832
1990,public,0.607998324351276
1990,people,0.40318825737378106
1990,non,0.7604287544633368
1990,racial,0.38932704625086273
1990,elections,0.37718082690566496
1990,constitution,0.3576411389335342
1990,leadership,0.7919617390342746
1990,anc,0.6105707198235168
1990,even,0.609616142631561
1990,new,0.5195839022745087
1990,government,0.43434933338544757
1990,people,0.41199682490017736
1990,situation,0.7511917433873987
1990,want,0.6600840587884247
1990,want,0.7090102907735426
1990,country,0.5224895391312562
1990,people,0.4736128050165282
1990,make,0.8583661532681446
1990,going,0.513037568725379
1990,issues,0.44975638880970076
1990,continue,0.44129487359510094
1990,white,0.43677495314603154
1990,cannot,0.41610499871782275
1990,make,0.3989290811130873
1990,people,0.28269751299247703
1990,including,0.5393727489843348
1990,children,0.49536551424150804
1990,still,0.4872322375487475
1990,even,0.47570452136443786
1990,meet,0.47039526252255354
1990,young,0.450115977312641
1990,right,0.43051357686350034
1990,fact,0.42467697197587284
1990,political,0.3687754654076055
1990,people,0.27282978152545356
1990,build,0.5715118570568912
1990,nation,0.49222916565469277
1990,together,0.4839547598042234
1990,new,0.4437030946309762
1990,look,0.5728940901425833
1990,take,0.4759707590927819
1990,future,0.47535606541836195
1990,need,0.4682742882524265
1990,far,0.7358260266872098
1990,matter,0.6771706272792064
1990,elected,0.3987530017829861
1990,action,0.38587879883588705
1990,issues,0.385475092009232
1990,address,0.3767888882661992
1990,place,0.3615715800435976
1990,economic,0.3406414846767981
1990,national,0.29918766148239384
1990,government,0.2554384425576664
1990,structures,0.6080486934927092
1990,whole,0.5852618898737155
1990,place,0.5364189655514205
1990,needs,0.6271605989158959
1990,south africa,0.4800103557001357
1990,africa,0.4532554172178145
1990,south,0.4133027562825933
1990,right,1.0
1990,example,0.6306070424909402
1990,building,0.5715042198361627
1990,need,0.5250882636950559
1990,private,0.4289466820413029
1990,peoples,0.4206167329262032
1990,sector,0.4167903016317109
1990,address,0.3904011455819031
1990,need,0.35165502628741124
1990,together,0.34532505537446084
1990,government,0.26466667066284616
1990,president,0.6054191284388887
1990,minister,0.36917992382068165
1990,congress,0.36180698824491886
1990,question,0.3385738450932943
1990,matter,0.3372327842442981
1990,national,0.2652142441951867
1990,african,0.25994763193910825
1990,negotiations,0.5880949748620887
1990,elected,0.5851879029813448
1990,matter,0.5583004735321789
1990,action,0.41948721846924525
1990,non,0.416891809914283
