year,term,score
1994,lives,0.522079542052875
1994,violence,0.4304388911580577
1994,south africa,0.4049723680246634
1994,africa,0.3809284480952272
1994,south,0.34844875781209955
1994,people,0.3341102729578145
1994,nation,0.5904676977347407
1994,south africa,0.4981181768479897
1994,africa,0.46854402684375923
1994,south,0.4285938342236208
1994,fear,0.4687966762428776
1994,right,0.45780128589854135
1994,able,0.4567803717873135
1994,lives,0.4162492683544845
1994,violence,0.34318501125583506
1994,people,0.2663830804814841
1994,state,0.5342749532238525
1994,south africans,0.4710716587190283
1994,africans,0.4596201004512826
1994,support,0.4181720200221645
1994,south,0.32637906127858274
1994,fear,0.6877293103233437
1994,democracy,0.5230302901982664
1994,violence,0.5034557689184773
1994,right,0.4880419577864633
1994,every,0.46512296557713895
1994,peaceful,0.45751487392341633
1994,commitment,0.4137961676661689
1994,free,0.40611395703215625
1994,political,0.5020106851560142
1994,fear,0.3218670713346649
1994,right,0.31431784100164223
1994,every,0.29955712620195235
1994,peaceful,0.2946572217888424
1994,party,0.2927178811380875
1994,leaders,0.2901582059018388
1994,commitment,0.2665006890503694
1994,free,0.261553049155729
1994,support,0.24438831359106247
1994,continue,0.6444500549907883
1994,party,0.6274542078800174
1994,freedom,0.43701869941231314
1994,become,0.7173217963573718
1994,state,0.6967420185912667
1994,death,0.4866047892201726
1994,forces,0.4866047892201726
1994,security,0.439537061724867
1994,take,0.4358312999596708
1994,violence,0.3785364018977786
1994,political,0.8868495512126826
1994,free,0.46205830099010614
1994,cannot,1.0
1994,future,0.7128135459601741
1994,anc,0.7013535832201064
1994,challenge,0.7532458347657626
1994,opportunity,0.6577390914397816
1994,years,1.0
1994,vision,0.8333443788882328
1994,freedom,0.5527541462308406
1994,proud,0.7131153110534532
1994,long,0.7010467553174586
1994,proud,0.8148165011761865
1994,country,0.5797189572637741
1994,proud,1.0
1994,help,0.8249524480181851
1994,people,0.5652021395118773
1994,fear,0.5967536652207195
1994,time,0.5153690297294466
1994,new,0.48518015716504936
1994,freedom,0.37799476363392154
1994,nations,0.6458624242604649
1994,community,0.6039344171802005
1994,country,0.4670384873579551
1994,find,0.43815076479798143
1994,humanity,0.4316665505100238
1994,peoples,0.41299575733550825
1994,success,0.37100520180675933
1994,problems,0.368303221721954
1994,world,0.30838929229413153
1994,country,0.2876218392272583
1994,millions,1.0
1994,victory,0.7418185979913864
1994,take,0.6706006022023049
1994,vision,0.5859467729430152
1994,strength,0.5813098959890849
1994,bring,0.564575224485476
1994,make,1.0
1994,greater,0.451008000532038
1994,forces,0.43412584422604167
1994,victory,0.43012180203653494
1994,democratic,0.3976268972839214
1994,south africa,0.31773188492594384
1994,africa,0.2988675855233659
1994,south,0.27338477723744226
