year,term,score
1961,campaign,0.7497601378552055
1961,public,0.6617097065053099
1961,question,0.7421124569478967
1961,take,0.6702753920910092
1961,days,0.5760104406708922
1961,programme,0.5236764591969767
1961,work,0.4670816445097124
1961,national,0.41929664401607664
1961,different,0.5334626276396905
1961,issues,0.49744682779791366
1961,areas,0.49744682779791366
1961,local,0.46958591539711103
1961,question,0.8444242157791877
1961,people,0.5356750356379358
1961,call,0.48849886809793286
1961,want,0.44326149913011437
1961,constitution,0.4408231803338997
1961,new,0.37341583127625927
1961,national,0.3656230944030153
1961,government,0.312159242579316
1961,campaign,0.6287385013795622
1961,organisations,0.5977441195277918
1961,political,0.4973830158468694
1961,parliament,0.6154590148440858
1961,organisation,0.5792551994615305
1961,government,0.3877839083827877
1961,people,0.3678277522744843
1961,force,0.6508561549407647
1961,areas,0.604231656259969
1961,african,0.4596633236936117
1961,bring,0.4754481141178465
1961,action,0.46452283514345744
1961,areas,0.4640368508389289
1961,non,0.46164878681200616
1961,national,0.36016360880933007
1961,meeting,1.0
1961,new,0.7099776864102745
1961,world,0.7042241722630047
1961,example,0.7542636335221715
1961,africans,0.6565716801278679
1961,different,0.706752489921141
1961,time,0.5400546383440105
1961,country,0.45699223800124583
1961,go,0.7668979121269429
1961,work,0.6417691114219628
1961,south african,0.66941017116181
1961,african,0.5811804381042609
1961,south,0.4627302898126031
1961,days,0.7283236067134615
1961,others,0.6852333353711675
1961,general,0.6280703334765015
1961,new,0.47148752965926766
1961,national,0.46164815502672224
1961,country,0.4124416886578521
1961,still,1.0
1961,bring,1.0
1961,non,0.715584986881215
1961,white,0.6985256806662239
1961,non,0.715584986881215
1961,white,0.6985256806662239
1961,congress,0.577149592092455
1961,young,0.5652469524418133
1961,society,0.4650824814533387
1961,africa,0.36206700560526067
1961,congress,0.8065228497103016
1961,national,0.5912029202356618
1961,therefore,0.6110342371358887
1961,africans,0.5938489995174849
1961,apartheid,0.5234314920023869
1961,organisation,0.7247776178687056
1961,want,0.6889828768819762
1961,constitution,1.0
1961,organisation,0.6609999924080426
1961,long,0.6220135631253867
1961,people,0.4197357946668695
1961,amongst,0.4444622352508184
1961,young,0.43648329976589256
1961,organisations,0.42976355523505927
1961,africans,0.3874211500734079
1961,society,0.35913636560289064
1961,africa,0.27958788748924457
1961,people,0.26456657687563745
1961,conference,0.8402244728387633
1961,elected,0.4368312990339072
1961,african,0.3212495158395905
1961,towards,0.5304781334529143
1961,end,0.5202505428339557
1961,year,0.47985300489862714
1961,take,0.4665548373975395
1961,leaders,0.753629234010812
1961,local,0.38447716041319874
1961,south african,0.3568780576471841
1961,african,0.30984074462629096
1961,south,0.24669222870669988
1961,campaign,0.6544693099202399
1961,already,0.6392192740225237
1961,government,0.40381758516766314
1961,force,0.4991920401568819
1961,different,0.4969851867206113
1961,areas,0.46343209774706257
1961,even,0.4310159544233791
1961,country,0.3213548957687591
1961,public,0.6761703185206414
1961,time,0.5845809197873922
1961,people,0.44839586145750815
1961,people,1.0
1961,political,0.7017441720372932
1961,another,0.4409697591362662
1961,organisation,0.4087935377528603
1961,leaders,0.3820845875333078
1961,liberation,0.6270779095220427
1961,organisations,0.5987739580716813
1961,political,0.49823994473008415
1961,african,0.6203630558569679
1961,people,0.5125711930986455
1961,place,0.3824525129814238
1961,take,0.3648942543139034
1961,government,0.2701901356751018
1961,state,0.6034400434294331
1961,apartheid,0.5064039852923754
1961,african,0.47485025952633403
1961,people,0.3923421321928815
1961,future,1.0
1961,year,1.0
1961,cape,0.6016647662437619
1961,action,0.5688289786218427
1961,african,0.43227835914653445
1961,people,0.3571673590271796
1961,cape,0.6076719509921031
1961,whole,0.5873349085356877
1961,long,0.5345769403863455
1961,country,0.8008693445625628
1961,call,0.5988391210833934
1961,country,1.0
1961,work,1.0
1961,meet,0.6584644884210411
1961,make,0.5389331560132556
1961,work,0.5253337708904771
1961,issue,0.8219980328697805
1961,people,0.4845728720974364
1961,national,0.2991794872404407
1961,want,0.690093089487273
1961,african,0.5579179154269945
1961,people,0.4609762764910007
1961,vote,0.7724447752144921
1961,future,0.6350819389998685
1961,public,0.7107939539004647
1961,place,0.7034002808490654
1961,forces,0.8524352945466257
1961,government,0.5228327348313299
1961,african,0.6214154760711655
1961,country,0.5664277177783329
1961,government,0.5412970040852582
1961,question,1.0
1961,people,1.0
1961,campaign,0.4949872133497586
1961,operation,0.4880085698921331
1961,co,0.4618610959031893
1961,non,0.4585209807203444
1961,government,0.3054146896637984
1961,action,0.7737977195441257
1961,time,0.633432781933735
1961,make,0.80111849646465
1961,government,0.5985057682447333
1961,continent,0.5694416323862136
1961,africans,0.49568775782636465
1961,national,0.4179867905250181
1961,africa,0.3577199980917255
1961,government,0.356865969179251
1961,people,0.5940629939979969
1961,areas,0.47256097883168874
1961,system,0.44325722549936014
1961,african,0.3594961434530048
1961,government,0.31314666744641945
1961,non,1.0
1961,operation,0.4746163689955513
1961,resources,0.4530679458577956
1961,co,0.4491864484394817
1961,black,0.44731407770369314
1961,government,0.2970333309478053
1961,people,0.2817473858798824
1961,going,1.0
