year,term,score
2000,continent,0.391093893452105
2000,region,0.38111172122317494
2000,international,0.34104700883074707
2000,gentlemen,0.33501227781220155
2000,thank,0.32813811437313717
2000,president,0.3262533799635969
2000,development,0.31565090027125703
2000,democracy,0.3066654476545606
2000,country,0.2558477208501316
2000,pride,0.7536335384901575
2000,countries,0.6572948270470446
2000,whose,0.6084353701310011
2000,process,0.5561650958641975
2000,government,0.4537221976071447
2000,people,0.3385601186118394
2000,towards,0.8717544750792738
2000,people,0.4899429917646131
2000,commitment,0.5520965044122628
2000,democracy,0.49274782789426824
2000,south africa,0.41884725421225943
2000,africa,0.3907435929305652
2000,south,0.3525272331945503
2000,first,0.7223342653151712
2000,time,0.6915440760729512
2000,united,0.791026065933997
2000,peace,0.611782447454145
2000,forces,0.7302741136754046
2000,past,0.6831542423901079
2000,others,0.6870797785918824
2000,make,0.6113904212778883
2000,people,0.3925851889969567
2000,poverty,0.6064605737015988
2000,leaders,0.5810544703371276
2000,society,0.5427534201152195
2000,spirit,0.7829067535104373
2000,human,0.6221390642836595
2000,force,0.7588544738805195
2000,help,0.6512602302240786
2000,conditions,0.8398637888139543
2000,freedom,0.5427972146566981
2000,people,1.0
2000,freedom,1.0
2000,organisation,0.7316882316103149
2000,social,0.6816394440780039
2000,war,0.753713855306737
2000,years,0.6572027269561921
2000,conditions,0.6765537115415544
2000,together,0.5935596460832009
2000,country,0.43584632835545645
2000,anc,0.7133870088158856
2000,majority,0.42863034823413526
2000,role,0.3879044423988725
2000,today,0.3250749065395329
2000,people,0.22629946736778078
2000,amongst,0.6332272087914506
2000,help,0.5481454186647597
2000,struggle,0.5464063524914621
2000,appreciation,0.6273991099373523
2000,every,0.59038548538729
2000,thank,0.5077551924833781
2000,business,1.0
2000,others,0.7155155812323722
2000,system,0.6985967742651696
2000,children,0.63210656348922
2000,help,0.6249308676329851
2000,country,0.4581513975459782
2000,achievement,0.3735228586868398
2000,conflict,0.36963156852597406
2000,peaceful,0.35683658132182683
2000,south african,0.32499373824592964
2000,thank,0.298275291912475
2000,opportunity,0.2920143778729526
2000,today,0.2859499608780796
2000,african,0.2791942439707722
2000,life,0.2784666753437647
2000,south,0.19943133732145138
2000,people,0.19906280841359753
2000,challenges,0.5243460331684118
2000,shared,0.5194522830032076
2000,commitment,0.4343543758249872
2000,thank,0.4148066918637615
2000,africa,0.3074121789552827
2000,privilege,0.6034378530554413
2000,place,0.5725149638293522
2000,world,0.416826641872824
2000,africa,0.3665309322776727
2000,forces,0.4541926512948103
2000,amongst,0.45095484231839383
2000,conditions,0.4442374873390419
2000,war,0.44078522597971265
2000,united,0.3724312663599803
2000,people,0.24495950060692293
2000,achieved,0.5394748829969557
2000,building,0.5123455513892581
2000,first,0.4748346597762841
2000,process,0.47010736269728715
2000,vision,0.41830638138560744
2000,towards,0.40877605467431544
2000,peoples,0.38782519511731706
2000,lives,0.3804939868272768
2000,development,0.3311420391458705
2000,african,0.32222048393672703
2000,world,0.2901243081675182
2000,africa,0.2551169298374647
2000,stability,0.4786269562064691
2000,therefore,0.43257022865991046
2000,growth,0.422946878386024
2000,security,0.4199564539423701
2000,development,0.3704395499093373
2000,peace,0.3022023970591215
2000,possible,0.5331003921821723
2000,africas,0.5159754505250812
2000,conditions,0.510423349127662
2000,peace,0.33095403503419085
2000,south,0.28197648425097793
2000,parties,0.6099813932954957
2000,two,0.6056373047433445
2000,political,0.5110050439442875
2000,leadership,0.5538846369017058
2000,history,0.5434924486277831
2000,political,0.44738620772424664
2000,human,0.44460471030676124
2000,africas,0.33787435196527005
2000,efforts,0.31932825333538867
2000,process,0.3027636519308113
2000,leaders,0.30142620543646625
2000,countries,0.3011620345045538
2000,future,0.2905008934564738
2000,international,0.287025526885003
2000,community,0.282930755636432
2000,hope,0.2805939119753999
2000,support,0.2670298515565606
2000,african,0.25849499403326287
2000,peace,0.2167174426683949
2000,peace,0.5032634183503109
2000,possible,0.40532807775825186
2000,continue,0.37495349762682273
2000,process,0.35154039413446975
2000,make,0.33326677824214546
2000,international,0.33326677824214546
2000,support,0.3100496993718196
2000,problems,0.2985171970679322
2000,trade,0.29802544897941025
2000,stability,0.29113804104500396
2000,investment,0.2873891206805749
2000,relations,0.28166406279787654
2000,continent,0.2791856882820807
2000,towards,0.278157182000365
2000,indeed,0.2696840290394851
2000,security,0.25545009059674756
2000,economic,0.24256995038155496
2000,african,0.21925927600148504
2000,life,0.21868789541666264
2000,world,0.19741900012704675
2000,peace,0.18382293921812323
2000,africa,0.17359775718935427
2000,people,0.1563297531884536
2000,children,0.49088147230089574
2000,live,0.2861590627109206
2000,proud,0.26898460256080586
2000,poverty,0.2599227314371084
2000,rights,0.24859832619475475
2000,nations,0.24402927751163728
2000,commitment,0.23891253329087708
2000,work,0.23748681577840514
2000,free,0.23661485928189283
2000,gentlemen,0.232940247115562
2000,violence,0.23182260095291904
2000,united,0.23150756096183486
2000,today,0.2187324655343156
2000,world,0.19229174452594447
2000,children,0.5944662034706882
2000,every,0.4283621108893081
2000,world,0.3104916353603299
2000,partnership,0.2317473150831145
2000,building,0.22009311215682392
2000,share,0.2073207229710272
2000,leaders,0.2010563556137595
2000,together,0.19559403485996954
2000,work,0.19173384169283864
2000,justice,0.18979123416787919
2000,apartheid,0.18541143915641486
2000,country,0.14362321041278692
2000,people,0.12293416715646148
2000,share,0.9528113610800477
2000,children,0.30356302508175587
2000,children,1.0
2000,children,0.6664937477639753
2000,world,0.3481118564730579
2000,partnership,0.25982660689910825
2000,every,0.24013195957975084
2000,leaders,0.22541702653982498
2000,rights,0.22502272539337934
2000,commitment,0.21625547603097234
2000,ensure,0.20317338972623045
2000,national,0.201702972956561
2000,new,0.1994633546860916
2000,development,0.19866392914719738
2000,care,0.2823288435875847
2000,co operation,0.27641609510218973
2000,operation,0.27368786806129325
2000,health,0.2726995962589034
2000,women,0.2662498146268681
2000,role,0.263983661683663
2000,co,0.2634318024779659
2000,poverty,0.2628855745868829
2000,growth,0.25344388074772356
2000,leaders,0.2518726606884289
2000,countries,0.25165191864842945
2000,together,0.24502975707769345
2000,work,0.24019391331235454
2000,international,0.23983940957403513
2000,development,0.22197973766760598
2000,education,0.5518899602074376
2000,every,0.5403962280015989
2000,children,0.49996219843543166
2000,world,0.39169782833133887
2000,able,0.44988760237179937
2000,every,0.4437091551161862
2000,need,0.43339337064351785
2000,children,0.4105095357126735
2000,ensure,0.3754181378242467
2000,world,0.32161570244940546
2000,time,0.782784672100912
2000,world,0.6222926619556653
2000,want,0.3942755219638433
2000,every,0.3649576200262069
2000,need,0.35647272827574816
2000,leaders,0.34259355424131593
2000,children,0.3376504212822253
2000,society,0.3200110020081571
2000,hope,0.318916085822502
2000,government,0.2807296043268123
2000,world,0.264533873091387
2000,conflict,0.35243237919631776
2000,whole,0.34196894656396937
2000,every,0.3306780168446877
2000,efforts,0.32885043095291067
2000,poverty,0.3239871621880126
2000,children,0.3059357184770165
2000,economic,0.2945047003017242
2000,take,0.2879836793066348
2000,political,0.2822272292561547
2000,world,0.23968683414754488
2000,people,0.18980029075567192
2000,resources,0.45642223731451875
2000,bring,0.43826068409100016
2000,build,0.42081258992016807
2000,children,0.4072744302993315
2000,make,0.3934943972216677
2000,world,0.3190811432991447
2000,award,0.6582435526187762
2000,first,0.5990412232451935
2000,world,0.4559221844665103
2000,help,0.6273702633606684
2000,hope,0.599365005035642
2000,world,0.49716007823375197
2000,award,0.7086576979865012
2000,achievement,0.364661888199561
2000,pleasure,0.33820973085464695
2000,special,0.3359826146837474
2000,honour,0.27807314149036944
2000,world,0.2454203800550815
2000,achievement,0.5239101907090913
2000,award,0.5090647003620989
2000,gentlemen,0.4271308956577732
2000,honour,0.3995080300510301
2000,world,0.35259576687156036
2000,award,0.7866720857060094
2000,honour,0.6173710631143615
2000,community,0.6646858333423634
2000,world,0.5467885006444021
2000,peace,0.5091316907412212
2000,problems,0.5578401660311615
2000,peaceful,0.5236743611930065
2000,men,0.26890002314654204
2000,create,0.2577226685157758
2000,leaders,0.23888961784567347
2000,good,0.23563918869600045
