term,score
world,1.973968515600266
democracy,1.409408871359227
today,1.3036216890137897
children,1.2285139990732739
year,1.0
anc,1.0
within,1.0
make,1.0
future,0.941385981768462
non,0.813538971953121
look,0.7306223188753066
things,0.716451322538324
across,0.7102682988091539
far,0.7039310645984809
people,0.7007514203310328
common,0.6976370850471513
example,0.5925953169318339
past,0.582632124453414
together,0.5635350076459721
others,0.562204893454604
lives,0.4881981908083959
live,0.4365801829771096
social,0.43257510057862314
challenge,0.4279510072381737
leaders,0.4039086840655509
every,0.3841250902312066
nation,0.3839184193883653
africa,0.3722650111719392
country,0.30273066112849817
