term,score
party,2.8166193418863132
anc,2.4598471467076934
order,1.659514112464839
matter,1.5344183302139078
become,1.5283213243214706
democracy,1.4420156940214155
still,1.374276674065839
clear,1.2861637456090174
violence,1.234151657852633
system,1.2185670330420173
achieved,1.0761476215805468
problem,1.0
others,1.0
power,0.9244362985574813
hand,0.9227292623255338
people,0.8855695110139213
police,0.8041191183191247
today,0.7884893062638514
therefore,0.7686384564284573
accept,0.736705836306159
time,0.720878047455092
public,0.5813733775977112
africans,0.5667410498755464
action,0.5533600364389457
freedom,0.55079049651257
nations,0.5412166870785393
powerful,0.531000917416259
peoples,0.5289997040874209
strong,0.5201234815023947
united,0.5063984422163554
success,0.5048262983914713
process,0.5025770343058634
government,0.49380736916907114
african,0.4744451443485783
millions,0.4698549944855934
parties,0.46747775097014616
death,0.4587275821428748
new,0.45756379251704216
apartheid,0.44248787983507987
political,0.4388843878758001
world,0.3448488456043831
