term,score
today,3.931812946074044
president,2.883859659322016
among,2.0
south,1.7738605756417178
public,1.708409552690335
life,1.70580160502586
south africa,1.6820754715115611
nation,1.5982473728619548
africa,1.592573314028548
work,1.4475896213417565
years,1.4366620450568612
government,1.398308481339706
new,1.053514559779935
building,1.0160391535641518
en,1.0
first,1.0
far,1.0
amongst,1.0
ons,1.0
congress,1.0
bring,1.0
country,0.9325006504533957
international,0.927107003508368
mandela,0.8794138940796002
act,0.8730810965822587
majority,0.8423446881236896
national,0.8347251094444559
together,0.8287623115527336
rights,0.7821177887306576
point,0.7781064760274209
human,0.7777434039764279
live,0.7558853376213184
land,0.6816264195647986
every,0.6547040219588585
peoples,0.6422511280978559
need,0.6281324000274057
movement,0.5997106742020637
example,0.5856708807366323
possible,0.5779027218212669
continent,0.5766989818356311
role,0.570041235784633
issue,0.561326480995272
build,0.554110092397076
past,0.5486072920186913
continue,0.5444396735132475
south africans,0.5360842771595203
young,0.5360345221795642
apartheid,0.5255470946113517
africans,0.5132022670565982
become,0.5094606043072668
still,0.5064909644715874
anc,0.4773474580482624
level,0.4594187791439841
political,0.44337770196441106
indeed,0.44210340613512
world,0.4419175119341318
leadership,0.4356470324612913
general,0.43134655579817277
african,0.4181609689040807
community,0.3709899767467747
