year,term,score
2011,world,0.590948407123792
2011,even,0.3577110333012089
2011,history,0.3559751205833334
2011,human,0.3548417908143221
2011,nation,0.32971529896087404
2011,together,0.3239281607723685
2011,people,0.23780282184947363
2011,matter,0.6389877019070097
2011,responsibility,0.6070165196475259
2011,world,0.4724676303056151
2011,government,0.6584061921209305
2011,community,0.583344111714528
2011,leadership,0.34250538707365696
2011,change,0.3300015050425208
2011,international,0.7650385493313266
2011,world,0.6439844858667166
2011,government,1.0
2011,negotiations,0.615165579665991
2011,leaders,0.533805126002467
2011,new,0.44285941758777086
2011,government,0.37483187337994117
2011,role,0.4569407283613952
2011,cannot,0.4511001426933766
2011,south african,0.39758385368131505
2011,president,0.39335644652206825
2011,african,0.3384818685484366
2011,government,0.2974678302286319
2011,south,0.26805695652425726
2011,point,0.5219049821960915
2011,nations,0.5053231401673597
2011,responsibility,0.4882030861554624
2011,role,0.4836542775977265
2011,reconstruction development,0.49550135470407786
2011,economy,0.46919699760554306
2011,reconstruction,0.4641479236671421
2011,society,0.4166852057030445
2011,development,0.3811465980801348
