term,score
mandela,16.112120686471037
people,14.952492482096883
children,13.182691968445427
today,11.994722539835857
south,10.668528180338702
world,9.449160619503507
education,9.319217297444787
africa,8.994117267430944
african,8.78821122376943
future,7.936048940861712
work,7.774586659718107
together,7.6015198158944965
south africa,7.393826450410474
anc,6.7776592557135915
national,6.7399156660689545
country,6.560328209747188
million,6.036621941492794
going,6.015924691383878
life,5.807472242928611
first,5.541009017402595
south african,5.538592574427388
new,5.043705026749404
able,4.845190928497843
history,4.731498647725237
human,4.723226246072515
take,4.697379293037841
society,4.4911125243886385
need,4.475596904902983
time,4.449333487249161
continue,4.425727505026084
go,4.14400868940142
always,4.116573549862656
example,4.089786322347222
efforts,4.030571655918256
lives,3.988062458038225
build,3.975470096229465
look,3.953025372045913
want,3.9305759738030788
building,3.9195715974836522
cape,3.871944084743855
question,3.831681432358886
leaders,3.789733904964948
organisation,3.779142905337
make,3.7416677630006796
project,3.5044401507010745
cannot,3.482479556741031
business,3.4525469576838295
women,3.435585135009158
international,3.3992913246710064
public,3.3551450461592074
set,3.3271482372449723
policy,3.3043246252177765
democratic,3.2356364914403426
youth,3.231559946794797
years,3.215842920102647
young,3.1033964133301026
development,3.099690685589686
two,3.0824867874560784
different,3.0147856098844232
needs,2.9990033338810953
back,2.8922133332775513
nation,2.8862425315872913
president,2.877612102264238
fact,2.84121560049898
already,2.773613721141264
communities,2.7544769973638727
point,2.714289414442695
transformation,2.6923477406172256
co,2.6850268640720616
forward,2.6707400591362114
liberation,2.6703708335968273
year,2.646111127603667
private,2.6210467780809132
things,2.620661436906033
call,2.6030957751979105
government,2.5896936217182622
general,2.5731112098033053
live,2.5541234319506954
every,2.5422140180394974
within,2.4252399748322757
past,2.4115724158509413
towards,2.202936598240164
gentlemen,2.1518170307034974
another,2.1484644421931565
right,2.134863242984906
social,2.1303781217649282
still,2.1063650888779253
across,2.0853943274368376
others,2.0791703222062146
partnership,2.0781001398294006
areas,2.067780900601081
political,2.0356846139671148
resources,1.9356139917819082
issues,1.919801152334952
various,1.9154053383870793
projects,1.884558957153631
responsibility,1.826006022977331
programme,1.813965456127995
role,1.8129394981223037
order,1.8128690985926663
system,1.806630301916482
long,1.780092022693958
approach,1.6817720643533796
far,1.6295583129854925
amongst,1.561031607452207
power,1.5287337807963906
basic,1.4741011930323373
leadership,1.4602257087926591
economic,1.447974406658817
democracy,1.4196356830078858
taken,1.380863589888366
including,1.3740550950588197
apartheid,1.360263488599048
congress,1.3435943603508087
organisations,1.322253300812801
economy,1.3083992913247153
continent,1.3017922833550206
co operation,1.2983521971624383
operation,1.264058755297843
become,1.252267644504314
nations,1.194202661815022
non,1.179218553153988
matter,1.1783764480390817
indeed,1.1721661505838337
place,1.1611513845657604
constitution,1.1504180311962582
services,1.1335181010048407
working,1.0524581325225266
making,1.0480027371815401
therefore,1.0335159875953122
end,1.0164926768526215
given,1.0
meeting,1.0
days,1.0
black,0.9631509687501867
change,0.9387270698010747
south africans,0.9370427300485831
sector,0.9302216958517889
act,0.9240736387559643
countries,0.9217869257307997
conference,0.9142316607171792
ago,0.9009457161952443
africans,0.8970463672948565
action,0.8821492562033936
white,0.8381761253941485
unity,0.7941538493502234
common,0.7703060552597084
task,0.7240835573992023
process,0.7228025381963648
local,0.6520223919742538
contribution,0.5794835383676438
council,0.5273676815145312
possible,0.5264638786354928
level,0.5010492644924968
relations,0.4992868080591278
negotiations,0.4680636689839135
address,0.4435438789838787
trade,0.44272494209606805
among,0.43405056353389193
constitutional,0.4204692754715349
elected,0.39917949422387417
rights,0.37596695613797715
issue,0.3753595299819576
yet,0.3660954919533408
parliament,0.365317841766954
non racial,0.3601265841050448
state,0.34228154505199715
racial,0.33793386361228245
even,0.3341654906794306
community,0.3341610158660495
institutions,0.32533164638863543
provincial,0.3079397417493927
peoples,0.30480304502818223
movement,0.28461396428227376
whole,0.2589325932781212
