term,score
people,7.4176701910226885
democracy,7.409313263189509
country,6.431062619107966
africa,5.53971094217749
want,4.973372076408383
non,4.814148411714756
history,4.57001302622969
development,4.314815543041641
world,4.28799258510674
campaign,4.123152419667152
mandela,4.016593140841972
african,4.003401800904051
make,3.7221010644316603
partnership,3.6865003562206735
continent,3.6393109750512678
society,3.5140805845337635
president,3.3900955000956006
democratic,3.295294875143781
today,3.2329764112634494
leaders,3.1909818725143357
first,2.976575330942629
time,2.839872392966291
cannot,2.813730128696502
investment,2.800351327433019
long,2.7269794264533744
take,2.689386688040682
common,2.539708411681378
nation,2.4944220087922906
constitution,2.4078323785598585
human,2.39043306239955
international,2.3885066942794877
apartheid,2.2864597658660504
order,2.2265054182603072
life,2.1735731697092175
live,2.0871888372599052
young,2.068748585634615
years,2.0387230194639927
call,1.9096469024314389
government,1.8924175507977254
work,1.8835319155048165
new,1.8590870355836786
every,1.859008926200759
nations,1.8250465903354411
towards,1.8031374732604806
able,1.764624384639749
yet,1.7279435980319993
already,1.721217846248761
racial,1.7095524020411157
efforts,1.691314457348269
need,1.6627397353421216
countries,1.6523491320523858
political,1.6423501979760158
level,1.610656642223265
even,1.5605392313037267
go,1.5174943281188698
therefore,1.517208399733303
continue,1.4897853943796633
change,1.4705089409097225
place,1.468366564643107
always,1.3940759171534014
south,1.3862739754980684
within,1.38040356585529
building,1.3461617746512076
business,1.3447359768549352
various,1.3321881747911783
south africa,1.3255752271499208
days,1.2711506792432774
across,1.2308757310535439
past,1.2096674048369283
programme,1.199085634845351
issue,1.1723165665530377
working,1.1396280565221226
problems,1.1332221001464426
national,1.1138108620333098
organisation,1.0916344417440407
movement,1.0848305016557176
million,1.0536228718468101
together,1.0527151012390448
unity,1.0471615715834952
black,1.0320611652587797
role,1.0049506734229527
community,1.0
youth,1.0
ago,1.0
another,0.9949700573245202
future,0.9901293553379261
different,0.9462332008082348
anc,0.9353210536421466
year,0.9350961601496693
needs,0.9127893112177101
institutions,0.9116970522535
private,0.899467263812439
responsibility,0.8734166058812598
structures,0.8684004046841046
province,0.8677792133048204
matter,0.8487541110409015
sector,0.8358423551664719
areas,0.8341931431773731
fact,0.8186979484795953
amongst,0.8020707966860409
liberation,0.7944031730858294
women,0.7937468741761997
experience,0.7607499699992893
resources,0.7516272769061546
taken,0.7504271352274904
power,0.732299070162309
process,0.7193432217576212
system,0.7104766021219653
trade,0.6975892789043425
organisations,0.6884829012025856
question,0.6379601980242966
relations,0.6330293802619489
two,0.61949912842436
still,0.6120200293774324
others,0.6111674538162329
back,0.6064563549751133
things,0.5962797907509824
vote,0.593635383851166
end,0.5907852688967716
become,0.5780567578818454
force,0.573201814752014
remain,0.5598546895345369
far,0.5544643127310322
meet,0.5501862140296508
parliament,0.5437703900687242
region,0.5318407081087663
contribution,0.5285074255962614
challenges,0.5226038243171013
elections,0.5141081968223431
social,0.5125894972907541
public,0.5045955745897486
economic,0.49866450678284074
state,0.49513072033574734
reconstruction development,0.48941779417285125
transformation,0.48581447614489504
example,0.4847800602100059
policies,0.46891699401016446
reconstruction,0.4606080941629654
children,0.45504499123234543
leadership,0.45370352684304216
co,0.4531356477947666
major,0.4455849196975987
cape,0.444356415080676
lives,0.36570231603887565
south african,0.3543077258908693
congress,0.3507376811112808
peoples,0.345245906397117
