year,term,score
2002,organisation,0.3475299397571585
2002,movement,0.33657526759645356
2002,celebrate,0.33432667812938566
2002,history,0.3330144502015743
2002,honoured,0.3284205587188026
2002,operation,0.32761957048355084
2002,indeed,0.3180267878312912
2002,years,0.2892515645496712
2002,opportunity,0.27043582677446254
2002,today,0.2648195429604268
2002,political,0.5798696619054671
2002,racial,0.3594602812634561
2002,dignity,0.3555015904942484
2002,anc,0.30733358506019476
2002,human,0.2881322430105697
2002,support,0.28250254455505025
2002,world,0.24623266126136487
2002,freedom,0.22853252751511746
2002,people,0.19498372060011054
2002,amongst,0.36524481366602835
2002,place,0.34413113722127237
2002,nations,0.31796102731149034
2002,anc,0.3127209379296705
2002,commitment,0.31129410084466314
2002,national,0.2903461533395592
2002,honour,0.2838840653092064
2002,democracy,0.2778309422386194
2002,world,0.2505489556681257
2002,peace,0.23329388467830803
2002,country,0.23179139970625326
2002,people,0.19840165524096773
2002,stability,0.39174743803665646
2002,leadership,0.38724660450574055
2002,economy,0.3850959948217441
2002,order,0.37755163214653453
2002,role,0.36057040127073264
2002,international,0.3275922138479728
2002,political,0.3127885814147608
2002,world,0.26564164285069836
2002,strength,0.8418370299651322
2002,organisation,0.43343101749655527
2002,life,0.3216332819398293
2002,address,0.31682667359370115
2002,human rights,0.31426655770796563
2002,co operation,0.3106197658021061
2002,operation,0.3075539485088514
2002,social,0.30392913856698345
2002,co,0.2960287994817427
2002,countries,0.28279127525235986
2002,rights,0.28254423735364254
2002,commitment,0.27153585684247405
2002,economic,0.26853255540467974
2002,human,0.2557378999032847
2002,democracy,0.24234658720937596
2002,leadership,0.3680564472720334
2002,dignity,0.3645178985365379
2002,towards,0.3557331177124338
2002,others,0.3499040094649646
2002,every,0.3483245734616958
2002,respect,0.3381722770672491
2002,work,0.3118184681982213
2002,opportunity,0.29328494577923614
2002,world,0.252477667144232
2002,amongst,0.5650349699832025
2002,others,0.5371676082579553
2002,nations,0.491886791545389
2002,world,0.3876000872519152
2002,opportunities,0.4104967603038453
2002,social,0.39646513168996633
2002,efforts,0.39114320350568343
2002,build,0.37598380380355206
2002,justice,0.3485280953811548
2002,new,0.3267050529392186
2002,world,0.2850897165466413
2002,peace,0.26545585583322745
2002,health,0.4661579144611624
2002,social,0.4623332688964113
2002,poverty,0.4493816377894423
2002,common,0.44138096367758256
2002,future,0.41495028109100646
2002,year,0.49451662709477784
2002,time,0.4518939857733012
2002,free,0.44204888887247196
2002,thank,0.42625430176270074
2002,opportunity,0.4173070586799716
2002,award,0.7866720857060094
2002,honour,0.6173710631143615
2002,future,1.0
2002,hope,0.8358228165100089
2002,people,0.54899928907174
2002,pleasure,0.5474603836496703
2002,join,0.5369833817772437
2002,support,0.45577859777555363
2002,today,0.45188698348036205
2002,role,0.5385252155726826
2002,help,0.5006564430764997
2002,south africa,0.37396511957262135
2002,africa,0.3488729434966355
2002,south,0.3147517086202417
2002,people,0.31417007934882996
2002,among,0.7624121917103959
2002,fact,0.3888057835764952
2002,crime,0.3680420756783762
2002,year,0.3634594105524999
2002,free,0.7218447585277173
2002,president,0.6920550155775632
2002,build,0.6119255669592584
2002,future,0.5791290854097373
2002,nation,0.538661863263097
2002,war,0.766395828495714
2002,apartheid,0.6423686122969958
2002,president,1.0
2002,business,0.5350326583305934
2002,able,0.5272482364564364
2002,share,0.5033512602923326
2002,honour,0.4270677468919853
2002,die,0.8300057863050387
2002,te,0.25911488034853136
2002,om,0.2587301038185322
2002,het,0.2583483690320392
2002,van die,0.24780162423306026
2002,van,0.2210409059566006
2002,fact,0.5899578693951224
2002,towards,0.5644864993933167
2002,united,0.48234387678678353
2002,people,0.31725240561379997
2002,efforts,0.7484751360132315
2002,community,0.6631628538827959
2002,problems,0.4099056108836253
2002,challenges,0.4065889162479239
2002,create,0.37875353662007866
2002,social,0.3769874578709391
2002,build,0.3575123436261928
2002,help,0.3420827210047219
2002,life,0.3002888819943669
2002,people,0.21466248380128314
2002,war,0.5080692621927274
2002,co operation,0.5067779144569182
2002,operation,0.5017760161071158
2002,co,0.4829726699237811
2002,en,0.6086943543577182
2002,die,0.5390892126821775
2002,te,0.3365905133340596
2002,om,0.336090688200215
2002,het,0.3355948142945161
2002,ons,0.7101596768317412
2002,van,0.4785767621798603
2002,en,0.3381796396237924
2002,die,0.29950827433302124
2002,van die,0.178838842031126
2002,land,0.1748814159212522
2002,die,0.8826124076410757
2002,van,0.47010141233357683
2002,celebrate,0.4741396083039933
2002,others,0.4575710891862534
2002,together,0.41597604639208324
2002,hope,0.3980409562391575
2002,today,0.3755651061800894
2002,country,0.305448043343558
2002,live,0.8827989894555216
2002,people,0.4697509384943366
2002,problems,1.0
2002,public,0.7160600530999972
2002,place,0.6980386811305153
2002,want,0.9320046527605789
2002,good,0.2662725767993185
2002,president,0.24589884521340008
2002,spirit,0.5272045725099509
2002,leadership,0.5219175015752306
2002,others,0.4961766809538688
2002,together,0.4510722354032352
2002,het,0.6285632105175337
2002,die,0.50485232763684
2002,wat,0.31616157250371363
2002,van die,0.30145145696676595
2002,land,0.29478080391896694
2002,van,0.26889695883188375
2002,history,0.6684502964071138
2002,leaders,0.6052034028927978
2002,country,0.43232284505936003
2002,racial,0.5861769142255548
2002,end,0.5736222804817742
2002,war,0.5721486734791013
2002,opportunities,0.645535309817179
2002,history,0.6412944431159446
2002,country,0.4147596906738279
2002,poverty,1.0
2002,progress,0.7543940707947137
2002,human,0.6564218049012241
2002,work,0.7984906268325095
2002,peace,0.6020072415350386
2002,first,0.7171663390815752
2002,award,0.39402139663970587
2002,honour,0.30922338920281645
2002,south africa,0.25724259741036376
2002,freedom,0.25329480395268567
2002,africa,0.23998222682863277
2002,south,0.21651096005251272
2002,interest,0.8235205971338886
2002,world,0.567286370448157
2002,year,0.6204124503037958
2002,children,0.5752737264533584
2002,die,0.5330558424410209
2002,communities,0.44785920456611444
2002,lives,0.41839137651745434
2002,children,0.4071974504616313
2002,nations,0.4048557757740056
2002,help,0.40257493073676404
2002,development,0.3641239503843464
