year,term,score
2000,people,1.0
2000,democracy,0.6181200986129065
2000,major,0.3736274852604918
2000,already,0.3684620213070482
2000,public,0.3288960302700304
2000,constitution,0.31708939037347084
2000,new,0.27225622716922765
2000,country,0.24438504732448266
2000,lives,0.7257825222094686
2000,world,0.5359168434971776
2000,people,0.4313152760003798
2000,basic,0.4185218030079264
2000,services,0.41605511960051095
2000,governments,0.41545174023914927
2000,taken,0.3875536537156311
2000,even,0.3667281624888789
2000,years,0.32044981437995035
2000,world,0.3029224755387294
2000,rights,0.5778493348032078
2000,process,0.5239787661779477
2000,time,0.49319663064988306
2000,people,0.38508892788254595
2000,government,1.0
2000,constitutional,0.4016147895008679
2000,amongst,0.3964242872646085
2000,general,0.3934876251162946
2000,others,0.3828510516236164
2000,rights,0.3591080222908172
2000,human,0.357099531139657
2000,public,0.3516635603217444
2000,constitutional,0.555064491747704
2000,example,0.5514102045353372
2000,president,0.45029508088588266
2000,first,0.43021452377289277
2000,particular,0.5264936016444528
2000,cannot,0.5058894562321644
2000,mandela,0.5025439683171068
2000,future,0.4629577792938271
2000,far,0.8575560403996402
2000,people,0.5143905496547256
2000,role,0.558704330940546
2000,life,0.5172143758452649
2000,years,0.46435230043344533
2000,time,0.452455192355483
2000,contribution,0.526395448401646
2000,taken,0.5038765345116032
2000,mandela,0.4916072632792234
2000,even,0.47680034454865855
2000,mandela,1.0
2000,international,0.7333853336953623
2000,community,0.6798131745711773
2000,negotiations,0.7893012555409696
2000,years,0.6140061302637368
2000,across,0.6757088053242243
2000,become,0.6218063715614909
2000,people,0.395947530226977
2000,young,0.7166067059333395
2000,point,0.37006083867233236
2000,things,0.3629367647390762
2000,mandela,0.33631655901563023
2000,human,0.3235705203276666
2000,young,0.5725571471374399
2000,unity,0.5330036694979853
2000,years,0.4554600092946414
2000,anc,0.4250195071956622
2000,million,0.7349009733942025
2000,children,0.678174431325934
2000,mandela,0.7628838236601835
2000,years,0.6465355919031976
2000,example,0.7479524817700433
2000,business,0.6637522768428243
2000,towards,1.0
2000,education,0.8292911959149143
2000,people,0.5588167073182504
2000,mandela,1.0
2000,life,0.7255215772272967
2000,basis,0.42285181333896105
2000,mandela,0.3842937484168639
2000,change,0.3835793266865203
2000,going,0.5163616851360262
2000,look,0.5141950860101607
2000,things,0.5093385133334195
2000,even,0.4577644617942604
2000,time,0.7760772265815995
2000,mandela,0.46990810633862556
2000,make,0.42058353507794316
2000,take,0.7178967314414546
2000,work,0.6961496125012755
2000,mandela,0.6346181460508344
2000,make,0.568004551720437
2000,time,0.5240521328340026
2000,change,0.8795670995436365
2000,things,0.3169848901695741
2000,society,0.25533875927508487
2000,first,0.2463420687102341
2000,go,0.7249725405483476
2000,mandela,0.6887777692774895
2000,first,0.7125565995146032
2000,time,0.7016146324644216
2000,institutions,0.540556952538941
