term,score
government,61.65815727043279
south,55.98871860057471
people,54.93598931285979
new,42.717990528476946
local,41.909707442279114
anc,41.67908370079713
africa,40.72166261960526
country,39.60387839527164
development,36.475733464944305
today,34.8041434176857
nation,34.79892466853477
years,34.52996014136328
south africa,34.491617599301364
work,33.456391513801265
president,30.060635370592575
ons,28.920689951211266
community,28.862372912285455
national,28.19608390529444
time,27.425633808439724
communities,27.02502183839548
education,26.84242112563753
year,25.114638298791487
democracy,24.71044426289021
en,24.605425876028555
democratic,24.241295824552026
two,24.127406090424795
history,23.318217713683648
first,22.974086428602803
together,22.734038767213438
province,22.221604419281537
world,22.202911206055433
future,21.72695770757232
african,21.68354698177774
programme,21.41890907217027
apartheid,20.51211242665439
even,20.482958797928113
long,19.787346170399406
past,19.582152076608978
needs,19.580956670859276
challenge,19.148062652149758
africans,18.869486148256307
co,18.794542491526567
campaign,18.458869191268974
public,18.421782317054635
economic,18.221672776244898
life,18.186684530680616
challenges,17.827675573630334
society,17.76742937930944
constitution,17.70589762719943
role,17.65796597326265
continue,17.58884363513345
areas,17.561317912281346
operation,16.98743769781187
children,16.973228802272804
make,16.870575983783002
cannot,16.35481634192548
still,16.341631686074365
young,16.236869594391962
south africans,16.16000724060801
south african,16.10094046983279
system,16.053774407600514
land,15.7005001690553
every,15.684710813210351
countries,15.612622098129751
business,15.611246802287472
building,14.869247455595868
leadership,14.662737921088693
need,14.624044764296167
elections,14.621073983506852
set,14.37156602362581
take,14.355775392545295
economy,13.988276955494472
transformation,13.825498135509998
change,13.788161068004296
therefore,13.668938137479845
task,13.624193489336477
process,13.619048267621137
cape,13.598593597588572
lives,13.465769551613436
within,13.346801764710522
question,13.281068613804255
contribution,13.029888301525787
bring,12.538242716738777
build,12.330605307764072
investment,12.298887367709009
leaders,12.233555843746691
responsibility,12.233119316277007
africas,12.204119117557577
partnership,12.13575696501566
level,12.12762976692592
problems,11.812794116520648
matter,11.781405976898867
trade,11.739230936829589
experience,11.7124779743253
international,11.54613723669982
struggle,11.062286971329488
place,10.806417725180456
towards,10.800723462583942
political,10.726736121849708
major,10.66202569562795
projects,10.54380536176169
organisation,10.518009598648927
movement,10.496577415273284
efforts,10.473931442704806
always,10.468506448742389
policy,10.463941768954898
want,10.463266970541346
particular,10.455658801424867
indeed,10.416530729366109
policies,10.215298337415497
basic,10.117635641116074
live,10.091922580455488
unity,10.045354723073006
address,10.041978980670038
youth,9.89162557047356
action,9.796418117825311
vote,9.79484510215422
making,9.75693400294948
relations,9.652711500425957
whole,9.577931145667424
example,9.380328597034504
including,9.368440081425152
across,9.277726984859294
state,9.20544587938419
private,9.183453835779282
end,9.181369941481641
taken,9.1684279348412
others,9.157055601693445
issues,9.102602229231245
majority,9.043065079579023
women,9.038409299981302
parliament,8.999086856867667
back,8.79468355829817
possible,8.747243967740497
conference,8.701063418813797
nations,8.694318494075299
go,8.672998941796793
ago,8.642773215003523
among,8.554777782164807
general,8.531459877925643
high,8.508628837235818
things,8.490905093061993
south africas,8.477350691471798
rights,8.26784967873079
another,8.267548974624006
organisations,8.235683842681691
approach,8.096013765589738
going,8.042195950765386
mandela,8.00713559974314
visit,7.924532624682541
meeting,7.924433694034413
days,7.910981385527439
potential,7.880675449271219
elected,7.84931114153456
meet,7.671500446747958
structures,7.6103260036928235
achieve,7.5571973444087135
sector,7.52873476060801
far,7.5055575162648935
power,7.484555434555346
point,7.468459625962418
million,7.452156917502727
continent,7.431323501542064
resources,7.324078139232695
reconstruction,7.188424118947993
force,7.187767716257488
negotiations,7.045205474666886
situation,7.01513570882774
working,6.891544851283399
call,6.877205687450257
fact,6.728102724004115
right,6.653595034546761
already,6.590383043029948
able,6.558936171228054
yet,6.389568143085404
reconstruction development,6.3689556435797785
human,6.263647521518486
region,6.22381283846925
social,6.190624984073986
order,6.130859790019801
non,6.0631160433813704
institutions,6.023403218557689
southern,5.925693524643679
racial,5.730064413385447
amongst,5.708079171450745
peoples,5.670896952098662
white,5.565380123899155
black,5.559431798437834
forward,5.538941324809528
liberation,5.5236020772773715
common,5.378579240138962
various,5.367876082370389
remain,5.221790923497246
use,5.181349745766211
become,4.7086483883786885
different,4.676699702435018
look,4.671254461452588
forces,3.8454993047266623
congress,1.8775164016201826
issue,1.7489911730431937
