year,term,score
1990,pleasure,0.6505182402138142
1990,welcome,0.621380937587923
1990,country,0.4367055639117461
1990,role,0.41427948088025046
1990,welcome,0.40176622988417293
1990,together,0.384534406087613
1990,international,0.37638899869501324
1990,apartheid,0.3645156033971326
1990,president,0.36006233693814194
1990,african,0.33897567588416766
1990,honoured,0.778454440879637
1990,today,0.6277011099837022
1990,non,0.6183009012313659
1990,place,0.5897976944556164
1990,society,0.5194638343054502
1990,role,0.5200150047170143
1990,need,0.5162582189916313
1990,leaders,0.49615783795337065
1990,democratic,0.4657136953431678
1990,human,1.0
1990,political,1.0
1990,victory,0.7786166000734086
1990,make,0.6274999522630464
1990,continue,1.0
1990,want,0.42481300371560476
1990,including,0.42285979359747145
1990,respect,0.3817634181671302
1990,free,0.35072009696703116
1990,apartheid,0.3404049707403443
1990,south africa,0.268657053048494
1990,freedom,0.2645340867627353
1990,africa,0.2506307994587145
1990,south,0.2261180576855147
1990,forces,0.5082073077203618
1990,business,0.49133118912985657
1990,role,0.46982520504575015
1990,democratic,0.42076484413423465
1990,country,0.3202190150698027
1990,making,0.474891890804224
1990,forces,0.4721042001621813
1990,business,0.45642696304264635
1990,role,0.4364487666245926
1990,democratic,0.3908736595847239
1990,violence,0.6813112412651816
1990,want,0.42115207920112685
1990,forces,0.41487659376147173
1990,democratic,0.3434926705246071
1990,country,0.2614117747061478
1990,peace,0.5429902976835007
1990,committed,0.4293585195601566
1990,unity,0.42386373421618845
1990,commitment,0.3622676966390237
1990,national,0.33788957745398973
1990,government,0.30942702296151037
1990,violence,0.853429516496879
1990,elections,0.5212082696695278
1990,problems,0.4814827007989975
1990,economic,0.3912445781668377
1990,society,0.38519789033821356
1990,violence,0.3838799375110769
1990,today,0.362203706005394
1990,world,0.31841995805882206
1990,country,0.29458118305080766
1990,violence,0.8440359092605111
1990,even,0.45909173426306354
1990,people,0.2771969758314748
1990,people,0.4646265296213266
1990,among,0.4235622075469591
1990,party,0.4113605842052665
1990,place,0.40295141647776006
1990,lives,0.3847556392501294
1990,violence,0.3536848428984227
1990,violence,1.0
1990,address,0.5056991948126465
1990,opportunities,0.5022819823236918
1990,violence,0.42054701276598366
1990,ensure,0.40719030069842527
1990,life,0.3864161017213921
1990,possible,0.45183926555548015
1990,crime,0.4199188914748505
1990,every,0.41561674315363933
1990,violence,0.3631842648451535
1990,take,0.361955838543213
1990,die,0.3563001974246202
1990,people,0.23855283591632384
1990,die,0.8309514313217465
1990,people,0.5563449638347961
1990,ensure,0.5160490522951335
1990,committed,0.32550056842026936
1990,economy,0.32044671715149176
1990,peaceful,0.31377253016363377
1990,prosperity,0.29577783238720334
1990,process,0.28754353540904765
1990,security,0.2860224322839471
1990,democracy,0.24511562553505964
1990,freedom,0.20515653072090712
1990,country,0.2044973589869204
1990,people,0.17503934385326045
1990,force,0.7162622005391304
1990,security,0.3151574134247238
1990,anc,0.3040008357292765
1990,south africans,0.3008079288504818
1990,africans,0.2942365122405089
1990,ensure,0.2843075685059515
1990,south,0.19322636469602109
1990,freedom,1.0
1990,stability,0.46317098027880416
1990,parties,0.44144587934898005
1990,role,0.4263097342846183
1990,even,0.41190305544668904
1990,anc,0.3920086919985256
1990,peace,0.2924435798557429
1990,violence,0.7273436944685981
1990,today,0.6862733785575326
1990,force,0.703374753236683
1990,party,0.33537178289675823
1990,need,0.32230732596329975
1990,community,0.29075166319623563
1990,ensure,0.2791921250216388
1990,national,0.27717154160200574
1990,peace,0.22270805009420813
1990,friends,0.7169815922850571
1990,good,0.6970921003170126
1990,majority,0.4560431714516436
1990,live,0.4524814118082195
1990,peoples,0.406448738072644
1990,children,0.3880966402269569
1990,hope,0.3665633259156855
1990,country,0.2812927888636159
1990,people,0.2407723280010196
1990,appreciation,0.43570427941703593
1990,express,0.4267721435036146
1990,towards,0.41872007563877023
1990,women,0.40684467406079594
1990,friends,0.39047068885665986
1990,work,0.36702979309075756
1990,non,0.4989707442750118
1990,women,0.4744091778121078
1990,organisation,0.25864953829570997
1990,right,0.25552118495422266
1990,force,0.2547701412634285
1990,racial,0.25294270356114995
1990,democratic,0.2106269580027301
1990,united,0.20860343009783164
1990,political,0.2040194809283511
1990,ensure,0.20225297198708178
1990,south africa,0.16331868500643715
1990,country,0.16029560924359382
1990,africa,0.1523603870631334
1990,south,0.13745890315688838
1990,country,0.4451899415906903
1990,towards,0.33900956872991095
1990,parties,0.3381868841110199
1990,progress,0.32357286573897437
1990,time,0.3026622525029881
1990,commitment,0.29894336620812795
1990,democratic,0.29248774677341216
1990,society,0.2910678552590195
1990,political,0.28331225423595147
1990,people,0.19052997958543288
1990,possible,0.5487059300639332
1990,towards,0.515452801248236
1990,free,0.45016212202743205
1990,peace,0.34064210843760107
1990,country,0.33844826761111607
1990,right,0.8979988398811206
1990,life,0.3372652293656299
1990,freedom,0.2825778629565849
1990,violence,1.0
1990,death,0.7768317153467797
1990,country,0.4783922037700499
1990,people,0.40947940778922537
1990,education,0.5069294184617933
1990,still,0.5044841516443672
1990,crime,0.5015101060740362
1990,system,0.48683253685765515
1990,friends,0.4561069218155656
1990,south africans,0.42872572492293526
1990,africans,0.4193598303447985
1990,democracy,0.3849361455112623
1990,peace,0.32322983183884507
1990,freedom,0.3221833124256423
1990,south,0.27539537802443276
1990,millions,0.7179854971306442
1990,every,0.6960580621687114
1990,every,0.6427520202581072
1990,role,0.6323772256010857
1990,freedom,0.43239898819862577
1990,among,0.7210242021113423
1990,continue,0.6929098786781022
1990,economy,0.8981986156766124
1990,political,0.3647743349761868
1990,people,0.2453139444452711
1990,racial,0.6482077259861077
1990,non,0.3196738697405328
1990,role,0.301351163307014
1990,common,0.2947547788978205
1990,democratic,0.26988329680226253
1990,united,0.26729048348280937
1990,south africa,0.20926563986351732
1990,peace,0.20672343581148087
1990,africa,0.19522440979342376
1990,south,0.17613064495914676
1990,live,0.4630060189943864
1990,opportunities,0.44798962205619214
1990,together,0.39199043353864116
1990,free,0.382843384351235
1990,democratic,0.37821332169519717
1990,society,0.3763772725203875
1990,democracy,0.6447421533991513
1990,peace,0.5413882282886974
1990,freedom,0.5396353786591928
1990,continue,0.6571188616006395
1990,leaders,0.6133650566635621
1990,country,0.43815306571195495
1990,economy,0.7146322870470309
1990,political,0.5804496081609353
1990,people,0.3903574601512651
1990,racial,0.6482077259861077
1990,non,0.3196738697405328
1990,role,0.301351163307014
1990,common,0.2947547788978205
1990,democratic,0.26988329680226253
1990,united,0.26729048348280937
1990,south africa,0.20926563986351732
1990,peace,0.20672343581148087
1990,africa,0.19522440979342376
1990,south,0.17613064495914676
1990,problems,0.41139548115038327
1990,want,0.40550632687336385
1990,address,0.39441366583889503
1990,contribution,0.38240648052380416
1990,make,0.3355185400561394
1990,society,0.3291264071810488
1990,new,0.311783701830037
1990,people,0.21544271037909093
1990,people,0.5270711577754987
1990,friends,0.4372728835040776
1990,struggle,0.4186337084294919
1990,justice,0.4068579461769554
1990,freedom,0.30887938617652394
1990,country,0.30788695098636315
1990,victory,0.900863745849522
1990,right,0.43410195969837306
1990,still,0.7091941192375777
1990,crime,0.7050132631651949
1990,crime,0.689171579723817
1990,make,0.609721134994639
1990,people,0.3915133091503119
1990,education,0.7673252329193174
1990,political,0.6412581281553593
1990,place,0.6786666281065779
1990,struggle,0.6215452540970183
1990,people,0.3912711400089723
1990,possible,0.5761143705622634
1990,dignity,0.5545650782986499
1990,struggle,0.48317478498209143
1990,freedom,0.3564995555688236
1990,peace,1.0
1990,leadership,0.45032190180834286
1990,history,0.441872795847143
1990,end,0.4413002373783536
1990,proud,0.43211405233064815
1990,take,0.3711549915703928
1990,peace,0.28763542122367813
1990,unity,0.6304041137903488
1990,communities,0.6087886600577704
1990,african,0.48162954716386486
1990,unity,0.6031334576310537
1990,proud,0.5803704043939564
1990,build,0.5471747673180896
1990,appreciation,0.6821760101253515
1990,role,0.6315692644313102
1990,people,0.368451021758863
1990,majority,0.4409012176351176
1990,economy,0.4261495783022835
1990,system,0.3977614127089763
1990,poverty,0.3973496560344829
1990,economic,0.36119129096084396
1990,apartheid,0.3510797936866068
1990,people,0.23277798952801065
1990,achieved,0.5685570258325295
1990,respect,0.5101457365889999
1990,future,0.47538293926770686
1990,new,0.4364691247611116
1990,visit,0.38944555133028236
1990,organisation,0.387605088528267
1990,men,0.3785176443584424
1990,women,0.3554682768353783
1990,thank,0.3080878095562659
1990,national,0.30089720072279025
1990,new,0.29755617476569146
1990,south africa,0.24474489217091402
1990,africa,0.22832308808643395
1990,south,0.20599213390518517
1990,men,0.7599367764247548
1990,amongst,0.3799683882123774
1990,free,0.32072837269719023
1990,hope,0.3142325286911923
1990,government,0.2766068485337841
1990,problems,0.41754760770464855
1990,peaceful,0.39197424288767585
1990,towards,0.3890692631811379
1990,contribution,0.38812509721053834
1990,make,0.3405359809720087
1990,opportunity,0.320769003713311
1990,government,0.293043785339279
1990,country,0.25546435635912673
1990,possible,0.5047850505474298
1990,party,0.4719062912029182
1990,able,0.4707834487600314
1990,national,0.39001192376599975
1990,new,0.38568140836821546
1990,problems,0.6283008566060198
1990,resources,0.5943645527148406
1990,africans,0.5019649510316726
1990,organisation,0.41928507999896114
1990,want,0.418632683112364
1990,peaceful,0.3987002827822297
1990,anc,0.35057340717782715
1990,commitment,0.34897386241536166
1990,political,0.33072676234430776
1990,peace,0.2615323187723969
1990,country,0.2598479695267919
1990,struggle,0.5954938817592139
1990,violence,0.5707222514092432
1990,apartheid,0.5653876091087496
1990,address,0.7578190763488559
1990,anc,0.6524647481065677
1990,progress,0.5808929297851327
1990,anc,0.5391368105810053
1990,government,0.4583967659676112
1990,peace,0.4022030688006014
1990,therefore,0.7538604018341354
1990,opportunity,0.6570346220302823
1990,unity,0.6069537356135584
1990,end,0.5964625721323361
1990,struggle,0.5252043058372852
1990,violence,1.0
1990,victory,0.522679302968541
1990,struggle,0.4296705239434543
1990,justice,0.4175843067206167
1990,south africa,0.3219636908976229
1990,freedom,0.3170226501628028
1990,africa,0.30036068783864744
1990,south,0.2709841547241598
1990,spirit,0.5090997592072116
1990,proud,0.48361627066422724
1990,south africans,0.4269853630477285
1990,africans,0.4176574882218563
1990,south,0.2742774427369992
1990,people,0.27377060580866885
1990,proud,0.5227034662836517
1990,leaders,0.48393440178486474
1990,anc,0.46639400807657755
1990,national,0.4330241111521224
1990,people,0.29589749829182393
1990,party,0.7112264181169916
1990,others,0.702963001994041
1990,war,0.572335215462109
1990,time,0.50525738026384
1990,africans,0.4852339534523137
1990,government,0.4262574236865567
1990,end,0.587427031625489
1990,struggle,0.5172482244308723
1990,south africa,0.38758801958200434
1990,africa,0.3615817790978415
1990,south,0.3262175668778682
1990,violence,1.0
1990,build,0.8169110228951937
1990,peace,0.5767637130336203
1990,hand,0.4419446489942847
1990,possible,0.43909203225560844
1990,share,0.3909545595396301
1990,future,0.3653994085768877
1990,democratic,0.3558774967873006
1990,hope,0.3529381554258403
1990,peace,0.27259270853565204
1990,peace,1.0
1990,society,1.0
1990,resources,0.6048898508165181
1990,share,0.564720361981881
1990,common,0.5614260246392427
1990,security,0.8125832917670124
1990,freedom,0.5828450857141084
1990,problems,0.5925438726132866
1990,opportunities,0.5642457364402891
1990,work,0.48397058800725623
1990,people,0.31030787595759746
1990,women,0.5929558471079102
1990,poverty,0.5854634632894297
1990,children,0.5528434647652875
1990,end,0.5377427829945315
1990,therefore,0.501697015435486
1990,common,0.49975130487370495
1990,community,0.45758216455348333
1990,forces,0.5280899653498111
1990,join,0.48617545404588997
1990,africans,0.4345057773028511
1990,apartheid,0.4295621639775897
1990,freedom,0.33381955177826766
1990,men,0.41309006278679944
1990,history,0.40533951435025056
1990,every,0.3909438918621286
1990,women,0.38793545026289267
1990,future,0.3536858212646256
1990,democracy,0.31422541013384336
1990,freedom,0.26299994081035355
1990,country,0.26215491712812816
1990,achieved,0.5842192947469584
1990,united,0.47117868300317395
1990,ensure,0.45683471709769174
1990,freedom,0.36323146125662725
1990,people,0.30990871419888816
1990,movement,0.6692498105023813
1990,national,0.5364471715552432
1990,african,0.514129481038489
1990,appreciation,0.5234907390896766
1990,express,0.512758940822231
1990,pleasure,0.49205665046332187
1990,welcome,0.47001698631966965
1990,state,0.6151469155360897
1990,anc,0.561446000351668
1990,free,0.5535094046134622
1990,vision,0.6067189901702615
1990,organisation,0.3140812588502834
1990,committed,0.30982466558693306
1990,within,0.3054353766118935
1990,indeed,0.28741769396893074
1990,anc,0.26261019601774943
1990,years,0.2614119968531529
1990,africans,0.25417531491219386
1990,national,0.24382077115235876
1990,commitment,0.6287159298924563
1990,justice,0.6186320430879857
1990,peace,0.471180087402098
1990,organisation,0.42012114922746596
1990,making,0.41565704091824135
1990,unity,0.4091237454535003
1990,apartheid,0.33612155062238724
1990,support,0.32289137740807466
1990,african,0.3125710634595963
1990,government,0.2986666052301872
1990,world,0.28143606027606893
1990,create,0.5113341500800034
1990,justice,0.4474121756044996
1990,south africa,0.34496141998587254
1990,peace,0.3407707543789612
1990,freedom,0.3396674428192561
1990,africa,0.32181532363442733
1990,south,0.29034043729186154
1990,join,0.8235210538003502
1990,peace,0.56728570751215
1990,spirit,0.4580091955246213
1990,still,0.43612079062000064
1990,proud,0.43508309533374967
1990,state,0.4253443321983101
1990,free,0.3827249753266216
1990,freedom,0.2886740814252099
1990,death,0.704438306209337
1990,south africa,0.44199194793735935
1990,africa,0.4123353323832488
1990,south,0.37200721010735094
1990,parties,0.7590375338200018
1990,hope,0.65104686640245
1990,peace,1.0
1990,committed,0.48328389534787736
1990,process,0.426927549002496
1990,anc,0.409635812078095
1990,international,0.4047351916674842
1990,community,0.3989611476508735
1990,peace,0.30559364056571237
1990,people,1.0
1990,end,0.5620175154557079
1990,still,0.5516309953335964
