year,term,score
2008,lives,0.7219770026987783
2008,freedom,0.5150449026253421
2008,people,0.4620367472980264
2008,education,0.5252889465771186
2008,take,0.4631582137488875
2008,economic,0.4623353901522695
2008,democracy,0.4179113080134795
2008,freedom,0.3480691271688029
2008,friends,0.6231581664148419
2008,thank,0.5606049406579332
2008,support,0.5453402608834299
2008,privilege,0.47785476171926067
2008,able,0.4679250397520514
2008,year,0.4674070823824926
2008,friends,0.41666593099132376
2008,good,0.4007756294550467
2008,fight,0.6535123412570366
2008,thank,0.5425559765019069
2008,support,0.5277827509371719
2008,suffering,0.5942982902715439
2008,poverty,0.489847145451843
2008,human,0.4769297234882642
2008,world,0.42355324945797385
2008,hands,0.5632389837719799
2008,poor,0.5298095235484487
2008,make,0.48652389238540705
2008,world,0.4066426171160939
2008,progress,0.74483810337472
2008,human,0.6672452321007245
2008,suffering,0.8328052018453606
2008,country,0.5535661620613279
2008,leadership,0.6044601819016353
2008,africans,0.5148128424850495
2008,violence,0.451590951301827
2008,country,0.40701503462429556
2008,friends,0.632611317311787
2008,years,0.6216954850978713
2008,freedom,0.46184158000116005
2008,prison,1.0
2008,free,1.0
2008,honoured,1.0
2008,work,0.5943227906546176
2008,poverty,0.5762208886303851
2008,human,0.5610257641272073
2008,power,0.4658119488005776
2008,dear,0.4658119488005776
2008,celebrate,0.454047572561298
2008,honoured,0.4456590125687608
2008,friends,0.4015810043772566
2008,country,1.0
2008,thank,1.0
2008,children,0.5831807724418149
2008,make,0.5792627739681941
2008,society,0.5695215758413732
2008,communities,0.5886172473047846
2008,society,0.5286619860369872
2008,government,0.4619411231335812
2008,peace,0.40081995890031713
2008,proud,0.627215913989415
2008,success,0.5756160507984933
2008,today,0.5246583262482062
2008,children,1.0
2008,good,0.7303428129562448
2008,thank,0.6830807972437519
2008,year,0.7907139063993546
2008,life,0.612185852684193
2008,thank,1.0
2008,celebrate,0.7490591605360238
2008,friends,0.6625031124584
2008,importance,0.5646952709064849
2008,progress,0.5002308614739516
2008,years,0.47966345995600346
2008,human,0.4481197400560652
2008,first,0.5079042792551477
2008,conflict,0.47483056319399386
2008,still,0.47202992972779173
2008,violence,0.38974512259657185
2008,world,0.37663731124855715
2008,thank,1.0
2008,president,0.7468252508713855
2008,thank,0.6650203340206162
2008,others,0.5407632122828036
2008,fight,0.5329232352008553
2008,world,0.40100391080582465
2008,africa,0.36722975230381616
2008,peace,0.35763968762701587
2008,build,0.6596407671535086
2008,make,0.6025845965846676
2008,peace,0.44918355075405864
2008,friends,1.0
2008,problem,1.0
2008,among,0.6568923128943274
2008,children,0.580120694300698
2008,world,0.481614440506529
2008,children,1.0
2008,children,0.6018556326135677
2008,opportunity,0.5704365262287077
2008,hope,0.5589024664782284
2008,struggle,0.7847093900305632
2008,anc,0.4590131185957338
2008,life,0.41657908031354657
2008,years,0.5435264673515573
2008,anc,0.5292718441485893
2008,thank,0.4975521084769165
2008,country,0.42058553663917464
2008,celebrate,0.7547473465581331
2008,years,0.6560155812657631
2008,celebrate,0.6341208880471211
2008,respect,0.5968355761241464
2008,democracy,0.4916075613890502
2008,democracy,1.0
2008,celebrate,0.5603112560052985
2008,poor,0.5264532892811398
2008,commitment,0.4729206991333608
2008,life,0.4304000963406566
2008,poverty,1.0
2008,order,0.49258152971881103
2008,co,0.48940893140607905
2008,society,0.4220880472286585
2008,poverty,0.4149824924081684
2008,national,0.4092353183942438
2008,suffering,0.5646511329448981
2008,end,0.5194607665697724
2008,poverty,0.46541063667342547
2008,today,0.44127378046970334
2008,non,0.7775515133829684
2008,celebrate,0.3837521491995926
2008,racial,0.3770591807155923
2008,society,0.3255369506809256
2008,peace,1.0
2008,thank,1.0
