term,score
people,7.449835023627495
war,4.16667386854967
country,3.2507537301458997
year,2.8349634618159802
africa,2.715887717532278
organisation,2.425222498525267
death,2.4022762337198293
world,2.1934646686874975
freedom,2.0
trade,1.6383550304480188
national,1.4319787200121201
political,1.319777678958987
peace,1.2261179755068965
years,1.173630966333655
right,1.1242206337221534
justice,1.0
land,0.9738941168056742
government,0.9712891137306434
conflict,0.9681955684227559
every,0.9404846933073181
african,0.9282227149787361
public,0.8280412768058094
whose,0.8237811877149739
efforts,0.7888704936881966
anc,0.7618483266436816
nations,0.7046491019458723
united,0.6639978281997556
south africa,0.6600523332798814
security,0.6595338867516
respect,0.6514388825453432
forces,0.645505308928795
indeed,0.6321542516418962
movement,0.6018974938233073
future,0.5970764421873426
majority,0.593033951739882
south,0.5555400458632234
struggle,0.5517776263605734
investment,0.5166214642213017
general,0.49798090820974866
fact,0.4743770909005921
countries,0.4592066656073527
still,0.45170645907798274
human,0.44341167818708865
force,0.4427102459303175
place,0.44247252776848867
business,0.432757382915608
millions,0.4284688951772233
two,0.4194240259900123
racial,0.4052909099934336
even,0.4021842822907682
among,0.4008274922867666
unity,0.3981600507251608
president,0.3977731662464621
non,0.39437640233994486
whole,0.3816245834209751
co,0.37099478912838874
leadership,0.3651977786745999
common,0.3636341292723721
human rights,0.3632611404203755
strength,0.3631696191755798
violence,0.3629803251264466
poverty,0.361557583067314
education,0.35593524692207723
together,0.3450789244203828
build,0.33038798969041433
rights,0.3265932672851112
first,0.3142690134951715
join,0.17073528893193896
time,0.15888661193582745
development,0.14416833143953647
