term,score
violence,9.139674135199503
africans,4.28998037583208
war,4.170801021535686
non,4.167677128306477
white,2.3910658919173917
racial,2.3799731523708116
committed,2.3416695050750502
anc,2.1624436646007634
people,2.148244172830541
amongst,2.02721626850158
first,1.8412328318655335
fight,1.8175860782415447
take,1.6349513595025307
hope,1.5731595051538476
struggle,1.4097692426118307
government,1.3983461673619613
life,1.3521181465641448
action,1.1514188609582554
want,1.1335587392625752
years,1.1323512911231923
rights,1.1101234871254362
continue,1.1054917424161381
force,1.1039899510973048
peaceful,1.0839800682712664
freedom,1.0569129361227547
party,1.0
public,1.0
lives,1.0
african,0.9175793678556204
spirit,0.7870782723355517
justice,0.6935153947595878
death,0.6791051163114104
work,0.6669135688059674
future,0.6112218831352292
even,0.6071854564065967
role,0.5882941436960035
political,0.5292034709733328
movement,0.5121415155035908
strong,0.4998677368054137
hand,0.48796983848107245
contribution,0.4791826850428183
year,0.4778853588492343
face,0.4478129934427894
problem,0.43456843820229524
make,0.4176298051551151
opportunity,0.3985052615528326
difficult,0.3927342822430309
greatest,0.3674512963964259
state,0.3408862788727481
past,0.3391353123650348
achieved,0.33728814262214285
progress,0.3360822675766456
confidence,0.31828546945040115
always,0.31764774547165
growth,0.31389782825650886
today,0.2931886832913625
long,0.2924480804207879
leaders,0.28918019088795305
time,0.27703424250908604
peace,0.2540246885829703
country,0.21165047111248533
