term,score
people,21.203544800352653
south,19.99082997121253
africa,17.216237652011348
country,14.71937506440325
government,14.339590573103294
world,14.287102851904002
new,13.467013246963486
south africa,12.073014476307444
first,12.062926085111519
society,11.912480127548468
nation,10.740327531403839
time,10.714880578575059
need,10.676446132771408
apartheid,10.574319643655047
countries,10.52767383832088
development,10.292573050798364
today,10.259744086346188
still,10.085553772020923
democratic,9.992313437268349
needs,9.872274905656536
human,9.510338344872858
experience,8.833114510145478
process,8.797454687458982
yet,8.707283809736966
years,8.63913827468333
community,8.528480708218428
take,8.4390964955406
democracy,8.280523329342381
national,8.249968205015575
every,8.160490104192318
long,7.914006087966795
public,7.897546323868151
cape,7.83079995870777
partnership,7.676241250252478
two,7.665465351492996
south africans,7.662330308689578
another,7.468766814202583
africans,7.32125371305205
even,7.197685174600435
parliament,7.071467630369602
work,6.978814738157154
international,6.966114597630954
within,6.952768487072979
things,6.949187923397445
leaders,6.683697539369501
president,6.541361948084679
task,6.536851883507244
visit,6.485861610289411
call,6.438352903130186
en,6.324173753802099
far,6.212136005114617
others,6.080394679105684
lives,6.051531565268447
across,5.941657360684081
build,5.796607538130201
life,5.659867039258261
building,5.5940183560908405
communities,5.450111800267932
level,5.411488307079827
end,5.387575390570634
therefore,5.3664356912068305
general,5.282441146603177
indeed,5.262696186052174
relations,5.209775660087728
social,5.055423961594984
cannot,4.976064960324112
struggle,4.975217581876312
education,4.962312146708162
african,4.921969773978132
million,4.910561448281745
possible,4.755314455219704
areas,4.656056843444626
set,4.579166753628557
go,4.577215521031494
elections,4.559891708849825
together,4.534509639150709
business,4.417599882633623
challenges,4.4173897023162745
past,4.412148969693487
responsibility,4.399222786839358
economic,4.393899567613749
major,4.391623935997067
sector,4.389543808557273
south africas,4.363085971046655
history,4.325042642133296
question,4.300780719907104
matter,4.240348680987969
remain,4.214929533133919
africas,4.197370372206775
change,4.163864055185507
taken,4.110254948855008
ons,4.09786212901893
institutions,4.091861827424574
fact,4.087530515503279
year,4.052381450171667
place,4.036358581612364
rights,4.017192750212213
nations,3.88533860408322
ago,3.883047627370826
programme,3.8327868395934037
anc,3.809887078418875
reconstruction,3.750495436385725
towards,3.7206982165144358
problems,3.694313215936637
including,3.6113477912935004
bring,3.6111738286859327
particular,3.534971764019537
reconstruction development,3.428004839630565
address,3.3974217098584436
amongst,3.390386659018934
unity,3.2788659416611923
approach,3.2519731972955546
days,3.2402472318846947
able,3.238866963544118
potential,3.2040971662874256
power,3.1829334540015206
state,3.160775169131409
high,3.1278399403280055
majority,3.0841909474347857
youth,3.062977770753092
making,3.029414498936573
peoples,3.0243372272379077
look,3.0201751869978612
issue,3.0006889414227844
make,2.9829375682642283
land,2.9825875401360094
live,2.9647110984182072
efforts,2.9596365557517066
white,2.9149241162047064
want,2.863774106682188
working,2.826946540356097
force,2.826534159643633
south african,2.787963108863197
different,2.767352670857005
political,2.7294541212853773
structures,2.7284855380650166
meet,2.7080924228652354
co,2.6220296914235948
already,2.6005580168090776
basic,2.5236158905349093
resources,2.4836334101927946
future,2.459280373251594
economy,2.4221424538820275
leadership,2.4189622838884186
system,2.2817774096974848
example,2.272099463303131
policies,2.26426181964983
become,2.2148712002087576
local,2.20191234684562
black,2.19305983997625
policy,2.172798238588116
forces,2.1699215155024625
meeting,2.127360913631956
forward,2.1162660473187804
use,2.110311825407619
whole,2.0755638727131567
trade,2.064662447104971
among,2.057089206253296
continue,2.0436471815154675
contribution,1.9662583510361535
private,1.9563256833430898
young,1.9001627637657856
right,1.8197430322928168
point,1.8106399987024115
organisations,1.692446009059217
challenge,1.6921998713119761
children,1.6788450545176308
constitution,1.6497664487809405
operation,1.633985042359911
mandela,1.5504230700120951
projects,1.5430735965089495
southern,1.522552491663494
women,1.514171767372921
issues,1.5038182960171345
elected,1.4857618794414371
common,1.4664216517978634
achieve,1.463385527809506
vote,1.4400501060330275
role,1.4223150073036304
order,1.4075935312926302
movement,1.400971144789112
back,1.3078303154003068
always,1.2985161811418
going,1.298077238026195
action,1.297257170475706
non,1.1425003722569838
continent,1.0718983123191306
various,1.0325294822597708
liberation,0.9851520665983262
situation,0.9460094866131863
investment,0.8856061533191589
negotiations,0.8269381551821345
region,0.7047654720841717
transformation,0.6264625466801075
racial,0.5183900648094382
province,0.4807355262664442
campaign,0.4536486704087001
organisation,0.35276072396391683
