term,score
party,3.17400921691509
system,1.2070490802042426
democracy,0.9891895361032427
hand,0.924145286341276
therefore,0.7416192775621597
still,0.7071067811865475
violence,0.6708210246766124
anc,0.6687512294163596
possible,0.6504465878619167
racial,0.6346483072152403
future,0.5412824215795439
political,0.5409576023495075
economic,0.5328532409845836
people,0.5254619771995619
success,0.5219861207501528
nations,0.5110463937671498
death,0.4984323037161857
united,0.48482340055992773
apartheid,0.48094526032731205
millions,0.4721608290693736
parties,0.4480746895476511
country,0.40219122998299284
today,0.37740809802839453
south,0.3644722471353485
victory,0.33261762215586715
world,0.3317864195002785
towards,0.3062662982373591
bring,0.2985583708668025
rights,0.2969723807560064
south african,0.2969723807560064
years,0.2700698935849846
africans,0.26259353463730756
african,0.2551217748774947
government,0.24377289944758668
south africa,0.21651972610150771
africa,0.20199176398174581
