term,score
world,14.850016176438261
people,13.998849698111876
country,13.48085402164677
time,12.326274081071745
africa,11.978949615120175
african,11.012418556638536
today,9.633213778790774
leadership,9.441237747619018
life,9.001994514547114
mandela,8.970764597260521
first,8.278618766017933
government,7.630163400536949
together,7.159623898031006
south,6.964524719552144
long,6.587367988216987
years,6.459991986720559
international,6.401413870186751
work,6.256507792683504
need,6.216593737183821
make,6.0900443194680856
south africa,5.979204941118084
development,5.917483601030326
young,5.697717508290136
human,5.33612378381184
countries,5.326113448871896
president,5.070483583144093
across,5.054251310529148
leaders,4.846008010222187
end,4.6770575012503395
different,4.605079851866182
conference,4.574736664510284
future,4.55515598477036
continent,4.461428031751966
society,4.285358516164036
economic,4.2635050866276805
responsibility,4.231536536627733
bring,4.213636672562386
history,4.102600592852351
example,4.102182582382486
community,3.9603009527684314
economy,3.9495424483057575
far,3.925357510172438
national,3.837844935996596
point,3.8378219353516227
two,3.6895317362631235
even,3.522929958774088
new,3.456720895577973
indeed,3.4288079555068283
congress,3.390615257015833
things,3.359868635784292
already,3.3472328035875547
education,3.2899556193714807
become,3.156852097461772
go,3.147670295700335
youth,3.125331553290989
various,3.1090104000441037
place,3.088402182467756
political,3.0835198837740103
towards,3.071915664511602
general,3.0343937320047
possible,3.026891355627387
question,2.952752318190094
every,2.9261593084463455
cape,2.925582094048962
meeting,2.8964309460218054
ago,2.8344503737601014
reconstruction,2.8130250417129026
process,2.751495256515717
social,2.735088080725996
private,2.6887572216472995
investment,2.657983298468285
amongst,2.6265291930545693
fact,2.5605042348886617
common,2.5385047611806613
reconstruction development,2.537541313004739
services,2.5016777138054955
system,2.493568927606722
past,2.487980157744771
major,2.4771546620293354
action,2.473512335953857
unity,2.4712185494038494
democracy,2.46920907340301
apartheid,2.46660989211013
still,2.462690529183307
institutions,2.457472236771002
change,2.369834192795482
needs,2.306214209413853
right,2.3009777122726853
resources,2.2851296311927802
state,2.2599912358377066
black,2.2432215849802715
power,2.2112743513889668
particular,2.202686801983247
rights,2.1585399101969003
public,2.1213977967606903
nations,2.070153204134374
back,2.067142078487637
another,2.0616511954756866
cannot,2.045460604287538
role,1.9463040558096525
sector,1.9287914696363833
negotiations,1.8924996201152466
therefore,1.8569251216424263
take,1.8126346076403337
taken,1.7833760880052314
building,1.7701858531656596
local,1.7544541061697339
going,1.716098920246042
anc,1.704264139004056
south african,1.6838450191628072
project,1.6818839214375663
areas,1.6657744070594347
others,1.6280041660527047
able,1.618669409664201
constitution,1.6010017328063122
region,1.58125687610333
efforts,1.58006985810795
peoples,1.5475011805575798
situation,1.493922928043885
given,1.4354910473067393
elected,1.3826216590631832
partnership,1.372045696595197
children,1.3703984373549107
task,1.3076313305968266
women,1.3029465311885688
nation,1.2519608813387078
communities,1.2247106548491002
build,1.2153059628549066
days,1.2126571322138244
issue,1.2115575261326397
programme,1.1800157478925168
lives,1.1458665582169671
contribution,1.1388672172282055
southern,1.1346256482613268
governments,1.1115801660231317
want,1.1084444653129193
call,1.076399894370779
address,1.065136664388059
transformation,1.0
yet,1.0
policy,1.0
business,0.95967170095554
constitutional,0.9566792812485718
co,0.9512237477966812
order,0.9423654350581709
look,0.9093051505191794
provincial,0.9080441501816073
local government,0.8987314256412835
liberation,0.8827909225367874
parliament,0.8663072148213238
within,0.7965217427693969
among,0.7959656602858245
projects,0.7671867782627485
south africans,0.7644222214607492
organisation,0.7356373866706334
million,0.7349009733942025
service,0.7336450456002688
africans,0.7317939244940055
gentlemen,0.7135180435290289
relations,0.7008794278573105
africas,0.6184596179618902
programmes,0.6164895142922122
matter,0.6005491741835809
working,0.5224878956076167
council,0.5186066351060217
level,0.4667482069858925
democratic,0.46231382183233954
elections,0.4553075667213711
trade,0.42841723272476456
making,0.42480570066875034
basis,0.42285181333896105
basic,0.4185218030079264
co operation,0.394644659146203
year,0.3921169309772163
operation,0.38422088992150305
continue,0.37025937499673306
white,0.345806193974308
including,0.33521932272558796
organisations,0.31665095790262926
non,0.3082256655356259
movement,0.20853136097526845
