term,score
mandela,2.0
world,1.6869535956081587
make,1.6856244299921777
south africa,1.3732278851528337
within,1.3256772982030238
africa,1.3001593097419062
south,1.1820791610587251
people,1.1598116389901363
work,1.0
role,0.7901947494155737
working,0.7785174150089041
become,0.7543353045583556
past,0.729087346693938
every,0.7279554526191154
years,0.7267012849039297
organisation,0.7232089362257205
live,0.6990007424744664
future,0.6844206607714245
political,0.6564893360115249
communities,0.6420136876360014
together,0.6276230035043758
anc,0.6128558215404818
countries,0.5853680836995987
leaders,0.5620629504564961
responsibility,0.5008543862909904
task,0.49669449000046517
conference,0.49453964090064334
democratic,0.48360247152479424
place,0.46804184490983763
take,0.44195480135393467
time,0.40182738659980055
new,0.38164141844777755
country,0.3488060585428424
