term,score
world,25.677993136362183
people,19.696890670581404
country,19.678350582400256
children,16.86301446638027
south,13.374426658804682
africa,13.021634111302362
leadership,12.62054438000918
african,11.885231900278198
million,11.317456769763432
first,10.910717233170319
life,10.674432718743452
national,10.514563332843545
youth,10.429483843618996
south africa,9.711377789900908
work,9.531386207619803
president,9.206208530451852
society,9.021232340940117
make,8.721592989963451
democratic,8.573916552729699
take,8.35271995477518
government,8.207499026534503
today,8.034516849848979
years,8.021702876019553
two,7.954135300703665
example,7.581522645191997
need,7.569096200966424
different,7.49176365762014
together,7.474443621298956
organisation,7.358893868833493
history,7.286113430171014
even,7.189009986644458
countries,7.142841085465709
mandela,6.942956786098444
education,6.893796502196151
others,6.825923246435429
human,6.560940918089974
live,6.539809095608443
continent,6.221994605138217
future,6.206563129749176
time,6.123081996970556
leaders,6.045641000555656
international,5.864793273282166
year,5.838362997700501
economy,5.7877236969273795
public,5.375521472197002
change,5.35869923757708
partnership,5.290816519740911
new,5.261339199207797
business,5.238859273818093
south african,5.189526095208796
lives,5.16535536276782
liberation,5.159428289849675
development,5.037920118107387
community,5.000927526420513
past,4.966954777706724
sector,4.7536491918597035
every,4.749974027738361
place,4.735270663801193
question,4.694064679901397
private,4.688605599498893
within,4.66512583666389
movement,4.661529372986364
responsibility,4.394142065580982
conference,4.394125417900079
approach,4.291783135856431
call,4.196960798098349
look,4.191709641158619
young,4.1575482961826875
amongst,4.134924675386197
already,4.1022131838551985
nation,4.10095315861529
institutions,4.072398333170848
cannot,4.068332664915371
days,4.007174594869588
economic,3.9907776714692935
democracy,3.963524661531001
role,3.9610197660787225
going,3.95933336124659
go,3.9008048362771848
end,3.846240813043558
co,3.8347405643251613
building,3.8165025752288333
indeed,3.7090391871880852
back,3.699976615728203
fact,3.61816004548834
long,3.599095493676554
racial,3.570545646729647
needs,3.55200526814245
political,3.449977133286634
communities,3.429162742461387
always,3.403604967273863
able,3.384570716300549
forward,3.375994946565681
contribution,3.3708972291108408
another,3.3585579425438397
resources,3.3555882068619245
efforts,3.354557887116817
right,3.332893064918551
common,3.3249652438463504
various,3.2774275561634676
constitution,3.2672924009458213
governments,3.2550035053053152
programme,3.186253043909335
point,3.135380371603649
continue,3.134227758769615
unity,3.1314430407545295
working,3.1184492263752457
things,3.0706522316216422
build,2.9618248457619205
ons,2.9285271224562757
women,2.8879056840021495
across,2.787284023110709
address,2.715411060242985
social,2.64528640882094
towards,2.5807977073447392
policy,2.5357898207524547
meeting,2.3802262019925333
congress,2.365086169147016
en,2.235660329955142
region,2.202843279087316
major,2.1765798177855515
still,2.1450351714746008
organisations,2.1044992117623864
nations,2.093130845658764
anc,2.080081928128132
act,2.072216923186781
service,2.0139728910731725
africans,1.9930340504791553
rights,1.9874954581957587
taken,1.9712108670059836
black,1.9627567697122357
ago,1.9484460614255972
visit,1.933756556419793
state,1.8370139708611695
possible,1.827104377790223
non,1.8183202528457874
order,1.81273100138953
yet,1.7761753755588054
want,1.7388261256835893
making,1.7129296448408065
action,1.6691470141846003
apartheid,1.6498339035714342
elected,1.6298334095328364
particular,1.5230671189144562
operation,1.475179622910212
far,1.3908975981466574
basic,1.3459205514774664
areas,1.3213948397498396
trade,1.2753762905316726
set,1.2430664469245643
including,1.2269809628012482
project,1.22208470091054
non racial,1.1967417102826416
given,1.188031489386041
structures,1.1414940767229846
power,1.1297765730354334
south africans,1.0391724435794063
basis,1.032473252703463
elections,1.0146480227100654
programmes,1.0049623246798156
therefore,1.0042075709044231
situation,1.0
among,1.0
transformation,0.9746426576101668
land,0.954690516644765
parliament,0.9489531871698218
relations,0.9145439093719328
services,0.9120503658035686
co operation,0.9067860827661642
issues,0.7803885720550039
constitutional,0.7092101782985271
peoples,0.6849654760494692
general,0.6399933643190785
task,0.6198064027705779
investment,0.6035649376632045
process,0.5542501375848855
white,0.503547626200896
reconstruction development,0.4996286240716281
system,0.49801597981447404
provincial,0.4923862145605987
reconstruction,0.4680140352108886
projects,0.42800530579449475
issue,0.4071086008399051
south africas,0.39210423561440777
bring,0.3882182281634957
africas,0.376447990568878
become,0.3634165143995771
majority,0.3613114671307296
level,0.3070572493971941
labour,0.288230512195433
