term,score
mandela,30.709498152658714
conference,12.210432577617775
government,11.029318143702746
african,10.879652354983627
white,9.570208348014065
country,9.067230800002267
south,7.739813325177598
people,7.065723663843095
congress,5.560950989622443
africa,5.046825561246047
south africa,4.998070326694949
political,4.6636666719961095
africans,4.650428404779914
action,4.487648874550766
going,4.170905688235792
south african,3.9590073728588666
national,3.807952852128487
areas,3.57589127360923
years,3.437788684663759
time,3.377313106965843
council,3.3268415823536706
right,3.309800795525158
parliament,3.14438646697495
question,3.100310372721516
go,3.0956844638052563
life,2.90844819665197
two,2.7000126290540365
general,2.698281264527721
make,2.5712653291950165
act,2.5404377338960047
organisations,2.5138827738898017
issues,2.41684766089989
organisation,2.1591222717740393
order,2.1473446315594518
another,2.09933531696043
set,2.090415803245407
situation,2.0760267186604326
rights,2.0496241361504173
call,2.0237914550500617
world,1.8814397179625497
take,1.8624611902514525
elected,1.8388708755200085
history,1.8129327877701438
point,1.7544054810288556
whole,1.5893793899676323
given,1.5718180320911674
making,1.4589378896795355
black,1.4419294130375517
past,1.4108666097517604
democratic,1.3881882285171756
governments,1.3749398012280614
look,1.3664307854548658
today,1.3567389162738857
majority,1.3456111788866665
every,1.3244937805462915
forward,1.311312032470005
needs,1.287865982690366
year,1.2839236497022142
south africans,1.263603524112871
need,1.2223613592974751
example,1.1695675754616806
within,1.163365627983624
working,1.1475682650200136
therefore,1.1462798631567888
co,1.1454527070030314
always,1.1271334479770525
work,1.1198452057326942
constitution,1.1192792721039768
days,1.1112196792928026
continue,1.1048485498082523
taken,1.0473987292863702
liberation,1.0035866431751157
education,1.0
policy,1.0
want,1.0
indeed,1.0
cannot,0.9972418044408254
region,0.9806374372432534
social,0.9300250618852413
basis,0.9229798166548941
various,0.8411931226844636
place,0.8129944556481761
first,0.7927348640312841
new,0.7922490494570072
others,0.7726524355128404
common,0.7716033489372414
things,0.7334946350287168
cape,0.7253784985200658
society,0.6967119619463059
state,0.6738668957575713
trade,0.6540422370153309
community,0.6375007031011605
back,0.633865442921733
among,0.598480170414672
issue,0.597533756421317
different,0.5950624963543352
southern,0.5939165890211136
youth,0.5925872848422555
far,0.589563778578979
unity,0.5809069057338835
responsibility,0.5726076626662028
racial,0.5485449479791368
ago,0.5393275990971287
land,0.5349967830002839
constitutional,0.5346523224793013
power,0.5319149687685569
million,0.5296781363495141
labour,0.5293574902237139
peoples,0.5139410441268365
human,0.5091017603148936
bring,0.48872604890089183
even,0.46956974924727113
international,0.45310038449647366
still,0.4471138857838328
public,0.44523069306817536
task,0.4165545549522173
process,0.40043058951558713
business,0.388167993526633
already,0.35119647839955526
end,0.34582906182787515
children,0.3395710287084817
development,0.3378577329034354
level,0.3336349114973538
continent,0.3309248636205874
towards,0.315003520288813
leaders,0.30031327459930157
non racial,0.29228443730406023
anc,0.2822893049149831
fact,0.2766229801941872
non,0.2627618261927933
address,0.256725557095597
live,0.23151457120748686
democracy,0.18786790454907124
