term,score,date
government,61.94299039452952,1994
south,55.408302945253524,1994
people,52.43120204092749,1994
africa,43.50989091313722,1994
country,38.71278421976868,1994
south africa,38.012867981468744,1994
national,35.49814431542966,1994
time,31.739032150866095,1994
new,29.86819674071053,1994
world,27.220914054892223,1994
anc,26.751727138280327,1994
process,24.35532749134792,1994
development,24.184433834640522,1994
human,23.88061151471807,1994
african,23.215914675114135,1994
need,21.755005819453732,1994
apartheid,21.30734465351288,1994
society,21.15806531948672,1994
years,20.64137829173193,1994
reconstruction,20.52407209165718,1994
democratic,20.04404902808588,1994
together,20.03848965877992,1994
programme,19.375843265893277,1994
rights,18.972031003317827,1994
work,18.706112287366224,1994
cannot,18.616462036024995,1994
needs,18.554007045307888,1994
take,18.226358629616787,1994
make,17.69117388609701,1994
first,17.45939943852665,1994
economic,17.309848738750688,1994
conference,17.189422694400964,1994
want,17.070986000602627,1994
community,17.03283118145837,1994
today,16.97241731346468,1994
among,16.61612353988209,1994
public,16.560407673666266,1994
political,16.312075260784432,1994
reconstruction development,15.934303056511057,1994
south african,15.304622505149345,1994
nation,15.237524920083912,1994
constitution,14.99450349442269,1994
unity,14.968361588020894,1994
international,14.878524943360611,1994
projects,14.841304193258239,1994
past,14.785368514998513,1994
democracy,14.213342980877435,1994
general,14.099133534575762,1994
life,13.59257837340999,1994
africans,13.537235391119511,1994
