term,score,date
movement,1.955620493597052,1951
interest,1.2576150702901296,1951
people,1.127472279249098,1951
victory,0.9424189417665093,1951
including,0.7627395249014145,1951
party,0.6947345638406053,1951
struggle,0.646705819637619,1951
hand,0.5598298892573241,1951
african,0.5003455238502793,1951
continue,0.4959177099908217,1951
role,0.4851552485909239,1951
time,0.46648674927604944,1951
spirit,0.4598885237735959,1951
leadership,0.45527653181821715,1951
strength,0.44008332981973974,1951
development,0.4232742800818488,1951
efforts,0.4165012506473081,1951
national,0.4142001941434424,1951
progress,0.40824750782424535,1951
leaders,0.40446570226171485,1951
new,0.3578970367366385,1951
live,0.3352106904993924,1951
indeed,0.30770692862933013,1951
free,0.27717392421859144,1951
democratic,0.2738218155281757,1951
hope,0.27156020642021583,1951
united,0.2711911642101044,1951
south africa,0.2123195400161323,1951
africa,0.1980734004602678,1951
south,0.17870099240783313,1951
