term,score,date
south,34.9767690605957,1992
people,31.882053245235547,1992
africa,29.347999962487005,1992
government,28.135558025887462,1992
south africa,26.15468719709148,1992
anc,24.641209368079984,1992
african,23.17098388892076,1992
national,21.51931682776881,1992
country,21.026519272598225,1992
democratic,19.826416511964105,1992
want,18.611482969051025,1992
process,17.570104402437977,1992
political,17.268840026330018,1992
apartheid,17.129776180885347,1992
democracy,16.713981492887058,1992
south african,12.633701827692095,1992
time,12.595998973358924,1992
therefore,12.131401074953272,1992
end,11.971762037274644,1992
future,11.968360388861212,1992
state,11.827189682957297,1992
conference,11.384716838936543,1992
negotiations,11.068075639811585,1992
black,10.735212613238254,1992
power,10.011219613608292,1992
world,9.911999040302467,1992
constitution,9.574950521006206,1992
still,9.32713731891841,1992
two,9.205808457057996,1992
new,9.018919283088323,1992
remain,8.835824543359042,1992
forward,8.770164546413358,1992
congress,8.763444626143443,1992
today,8.751558012146019,1992
right,8.678637418526646,1992
organisations,8.665655581378447,1992
yet,8.580649821329967,1992
fact,8.419661430883343,1992
years,8.351171075640975,1992
place,8.224259024686765,1992
economy,8.166109844980452,1992
community,8.14998054395947,1992
movement,8.055811258060508,1992
non,8.008269490175572,1992
land,7.993095891527627,1992
policy,7.918447238299395,1992
majority,7.5943008557704115,1992
matter,7.439857651723974,1992
meeting,7.312349721977759,1992
cannot,7.142840906450336,1992
