term,score,date
south,52.791785158875555,1998
people,48.013907061147854,1998
africa,41.20466407911801,1998
government,38.587906157523726,1998
development,30.258780587694584,1998
south africa,29.662428678224234,1998
country,28.525467847961917,1998
years,27.028091262337337,1998
african,26.080385446949087,1998
countries,25.492617627719852,1998
new,23.29008926720077,1998
world,22.83915054295854,1998
year,22.659922278477215,1998
nation,22.00013945718009,1998
time,21.93462021485985,1998
president,21.860218698487397,1998
need,21.229690612755782,1998
past,20.726900078312397,1998
partnership,19.538285252344664,1998
building,19.451310811081854,1998
cape,19.382299904377906,1998
first,19.10798439635296,1998
community,18.370605206070223,1998
together,17.45672454409549,1998
communities,17.183997705882646,1998
society,16.953418541556843,1998
today,16.697708425451737,1998
work,16.342113774338692,1998
make,16.310770799300546,1998
economic,15.870579820758435,1998
international,15.649632013749715,1998
national,15.186289073096802,1998
children,15.00529888990269,1998
public,14.897249422325615,1998
co,13.804759133926773,1998
region,13.772564945350663,1998
social,13.531006932799706,1998
south african,13.52132469019655,1998
democracy,13.467910695685736,1998
political,13.385099437387817,1998
take,12.953423758671411,1998
needs,12.748253073736604,1998
two,12.587026333867419,1998
build,12.181345369482441,1998
therefore,12.00954358755417,1998
rights,11.938853009124376,1998
become,11.916925568247345,1998
services,11.551291781539073,1998
still,11.47665404425633,1998
project,11.382869870158665,1998
