term,score,date
world,25.13195310911397,2001
mandela,12.438891103022643,2001
africa,11.609366441427051,2001
people,11.566629023374782,2001
society,11.441723158297458,2001
south,11.206131323926442,2001
country,10.164879963470245,2001
en,9.966681129370908,2001
education,9.366524065885331,2001
time,8.057663686008542,2001
life,7.890738986989988,2001
president,7.698456730331248,2001
national,7.615444719162191,2001
development,7.551829251149497,2001
always,7.472433923101015,2001
political,7.467414799342953,2001
south africa,7.458564615543175,2001
example,7.34444503458743,2001
international,7.128533939291739,2001
african,7.046432314544111,2001
years,6.920115178087132,2001
countries,6.526081298722719,2001
role,6.506131835716839,2001
process,6.391127756003859,2001
children,6.3843108074170525,2001
even,6.323981671538708,2001
social,6.30737437794006,2001
responsibility,6.2557049954585455,2001
leaders,6.223006784880723,2001
democracy,6.153543883851983,2001
fact,6.093719989174922,2001
leadership,6.075891272615651,2001
institutions,6.018233261336916,2001
today,5.4553593742921995,2001
nation,5.295117911721102,2001
make,5.269825930208549,2001
continue,5.122941214359399,2001
long,4.9569474525745,2001
first,4.781980010791758,2001
economy,4.759919610414061,2001
partnership,4.7422988302619835,2001
major,4.559751353621327,2001
government,4.540743302049764,2001
towards,4.491150275103182,2001
state,4.367418665055612,2001
needs,4.364726001708912,2001
end,4.198345190408827,2001
young,4.143054884239484,2001
making,3.9932131590689064,2001
africans,3.981199163398685,2001
