term,score,date
party,2.8166193418863132,1960
anc,2.4598471467076934,1960
order,1.659514112464839,1960
matter,1.5344183302139078,1960
become,1.5283213243214706,1960
democracy,1.4420156940214155,1960
still,1.374276674065839,1960
clear,1.2861637456090174,1960
violence,1.234151657852633,1960
system,1.2185670330420173,1960
achieved,1.0761476215805468,1960
problem,1.0,1960
others,1.0,1960
power,0.9244362985574813,1960
hand,0.9227292623255338,1960
people,0.8855695110139213,1960
police,0.8041191183191247,1960
today,0.7884893062638514,1960
therefore,0.7686384564284573,1960
accept,0.736705836306159,1960
time,0.720878047455092,1960
public,0.5813733775977112,1960
africans,0.5667410498755464,1960
action,0.5533600364389457,1960
freedom,0.55079049651257,1960
nations,0.5412166870785393,1960
powerful,0.531000917416259,1960
peoples,0.5289997040874209,1960
strong,0.5201234815023947,1960
united,0.5063984422163554,1960
success,0.5048262983914713,1960
process,0.5025770343058634,1960
government,0.49380736916907114,1960
african,0.4744451443485783,1960
millions,0.4698549944855934,1960
parties,0.46747775097014616,1960
death,0.4587275821428748,1960
new,0.45756379251704216,1960
apartheid,0.44248787983507987,1960
political,0.4388843878758001,1960
world,0.3448488456043831,1960
