term,score,date
south,57.69008062100584,1993
africa,47.486931519489346,1993
south africa,43.417218157870956,1993
people,41.23931248699335,1993
country,39.10874888458324,1993
democratic,29.301734415570003,1993
government,28.663933316365814,1993
apartheid,23.446796415436467,1993
new,23.288474765063974,1993
time,21.752300137527516,1993
anc,21.190626460566413,1993
future,20.975913548690865,1993
world,20.001367736213318,1993
first,19.69095740062604,1993
rights,19.505460505718084,1993
african,19.334938179715074,1993
today,19.034778142974204,1993
constitution,18.810206200288732,1993
black,18.692493687442635,1993
process,18.308678110483783,1993
national,17.700627288266624,1993
political,16.89380009097489,1993
need,16.604888943969303,1993
elections,15.971584094170368,1993
democracy,15.533876327531864,1993
non,15.357071504929866,1993
economy,15.050857253202407,1993
community,14.417716940574175,1993
development,14.322138778349643,1993
work,13.783257991107348,1993
south african,13.707317975869996,1993
economic,13.590174845912824,1993
society,13.457125954686713,1993
place,13.342068262626187,1993
africans,13.294256622008033,1993
together,13.060251350056808,1993
right,12.965774857992564,1993
south africans,12.909759440829303,1993
international,12.854677814238915,1993
white,12.844935390044522,1993
years,12.739644411608108,1993
council,12.662724819052025,1993
cannot,12.567016697382696,1993
education,12.430361576518534,1993
unity,12.138936633856703,1993
policy,12.116555925912216,1993
system,11.641637886310246,1993
negotiations,11.627427593551383,1993
business,11.4719600842843,1993
action,11.18759586841411,1993
