term,score,date
people,10.511831807499519,1953
africa,4.946209107085217,1953
war,3.715830974383096,1953
freedom,3.472182915910234,1953
peace,3.3360315902634587,1953
country,2.8240827813101537,1953
men,2.7050769891813546,1953
government,2.7001340483548923,1953
security,2.4772186355626293,1953
death,2.1801962906587047,1953
world,2.1728302952724787,1953
action,1.9222900331211452,1953
forces,1.7783851256855072,1953
right,1.6649640625625304,1953
political,1.5856889308045896,1953
powerful,1.4107313345449324,1953
racial,1.3868055700371174,1953
even,1.310988682991272,1953
strong,1.1904704035382943,1953
business,1.1473947737920303,1953
oppression,1.046857334528696,1953
movement,1.0122533979169348,1953
humanity,1.006628966335474,1953
past,1.0,1953
justice,1.0,1953
crime,1.0,1953
support,1.0,1953
together,1.0,1953
within,1.0,1953
africans,1.0,1953
state,0.9346896040366305,1953
become,0.9150115710954132,1953
conflict,0.8895510397706494,1953
struggle,0.8509421865663737,1953
free,0.835196289892982,1953
end,0.8216788438300654,1953
years,0.8038573242948363,1953
african,0.7880099088335959,1953
accept,0.7523028243921708,1953
find,0.7358495758724374,1953
nations,0.7260531846409429,1953
south africa,0.7100871089941896,1953
challenge,0.67714503740953,1953
indeed,0.6503285356990082,1953
amongst,0.6236760782946965,1953
land,0.618457525700397,1953
south,0.6109774162476722,1953
new,0.6106164990540472,1953
future,0.6081323311898513,1953
social,0.5698229828883624,1953
