term,score,date
government,61.65815727043279,1996
south,55.98871860057471,1996
people,54.93598931285979,1996
new,42.717990528476946,1996
local,41.909707442279114,1996
anc,41.67908370079713,1996
africa,40.72166261960526,1996
country,39.60387839527164,1996
development,36.475733464944305,1996
today,34.8041434176857,1996
nation,34.79892466853477,1996
years,34.52996014136328,1996
south africa,34.491617599301364,1996
work,33.456391513801265,1996
president,30.060635370592575,1996
ons,28.920689951211266,1996
community,28.862372912285455,1996
national,28.19608390529444,1996
time,27.425633808439724,1996
communities,27.02502183839548,1996
education,26.84242112563753,1996
year,25.114638298791487,1996
democracy,24.71044426289021,1996
en,24.605425876028555,1996
democratic,24.241295824552026,1996
two,24.127406090424795,1996
history,23.318217713683648,1996
first,22.974086428602803,1996
together,22.734038767213438,1996
province,22.221604419281537,1996
world,22.202911206055433,1996
future,21.72695770757232,1996
african,21.68354698177774,1996
programme,21.41890907217027,1996
apartheid,20.51211242665439,1996
even,20.482958797928113,1996
long,19.787346170399406,1996
past,19.582152076608978,1996
needs,19.580956670859276,1996
challenge,19.148062652149758,1996
africans,18.869486148256307,1996
co,18.794542491526567,1996
campaign,18.458869191268974,1996
public,18.421782317054635,1996
economic,18.221672776244898,1996
life,18.186684530680616,1996
challenges,17.827675573630334,1996
society,17.76742937930944,1996
constitution,17.70589762719943,1996
role,17.65796597326265,1996
