term,score,date
world,31.190064507998752,2002
people,27.949195697268834,2002
thank,26.23506551087334,2002
children,22.830412349898634,2002
honour,21.448865539595662,2002
support,17.18862720877355,2002
freedom,15.730213810710021,2002
struggle,15.448725536391974,2002
war,15.237034844286187,2002
poverty,12.611294069564956,2002
country,12.316076503674642,2002
south,11.77309080946231,2002
life,11.586670166497717,2002
leadership,11.273868757067229,2002
africa,11.057420170362853,2002
human,10.740756407748114,2002
today,10.596542289719144,2002
commitment,10.266483949625941,2002
young,10.116854388605095,2002
work,9.596100199208916,2002
united,9.169915248143834,2002
education,9.084296823350371,2002
peace,8.849667491947525,2002
hope,8.63266245802602,2002
president,8.299186134761287,2002
respect,7.977054134065534,2002
society,7.969498473558221,2002
still,7.903067864999801,2002
death,7.87720748413596,2002
spirit,7.805816621631675,2002
help,7.788653755957018,2002
national,7.75106711775198,2002
die,7.721658613939111,2002
nations,7.439539576164304,2002
leaders,7.4113974638237154,2002
conflict,7.38197108607601,2002
south africa,7.289772189111437,2002
role,7.258188432792197,2002
nation,7.16930763385931,2002
occasion,7.1640965149274525,2002
opportunity,7.0613037984218145,2002
care,7.009592918814571,2002
gentlemen,6.797566147837745,2002
amongst,6.730539403980163,2002
take,6.673265749635779,2002
place,6.538076046915029,2002
even,6.473932486734151,2002
join,6.404089047354139,2002
racial,6.378071414301582,2002
democracy,6.3414293279079486,2002
