term,score,date
african,3.6037800861502136,1951
africa,2.390743732351897,1951
people,1.9247738918106945,1951
situation,1.6273874348158595,1951
world,1.234013865986505,1951
power,1.2261030461255804,1951
forces,1.212965739688971,1951
congress,1.1749559449436604,1951
national,1.139103331409182,1951
south,1.1139796669856443,1951
year,1.0,1951
democracy,1.0,1951
different,1.0,1951
future,1.0,1951
going,0.9437369771622356,1951
economic,0.8860330969036758,1951
organisations,0.879627061401336,1951
always,0.863053379593126,1951
white,0.8456536907967187,1951
south africa,0.8330868145859207,1951
various,0.8164238729568091,1951
make,0.8133722292380916,1951
become,0.7761561972149292,1951
new,0.7648938866997677,1951
achieve,0.7210456612874834,1951
struggle,0.6952235940912075,1951
approach,0.6519186709101519,1951
today,0.6305406866530182,1951
far,0.6099711101419879,1951
general,0.6018047678160094,1951
past,0.6011073410036626,1951
movement,0.5947159537260474,1951
two,0.5922012107291199,1951
organisation,0.5799367092067298,1951
south african,0.5738408146159719,1951
set,0.5705876341424986,1951
conference,0.5669833654481266,1951
youth,0.5625721431039629,1951
matter,0.5624596738780792,1951
state,0.5498772558997299,1951
years,0.5366262112518086,1951
leaders,0.5253560851374109,1951
policy,0.5224236920979791,1951
programme,0.5141406127505344,1951
indeed,0.5059251094780122,1951
whole,0.5029500663240836,1951
country,0.48511276181097435,1951
common,0.4350409938337777,1951
human,0.3947087944678225,1951
political,0.3699108411410744,1951
