term,score,date
world,17.39390424738142,2000
peace,15.092867166810096,2000
people,11.81337523092303,2000
freedom,9.515476043288205,2000
country,9.206299192955273,2000
international,8.54080390021113,2000
children,8.494586329948133,2000
process,8.034059770181392,2000
human,7.912538627064018,2000
thank,6.75753822984973,2000
honour,6.679915389878204,2000
political,6.457184539641033,2000
time,6.423799219880535,2000
leadership,6.269312470886528,2000
leaders,5.990533612478596,2000
president,5.795009606364921,2000
share,5.517866726262656,2000
first,5.369798081145709,2000
award,5.331976252081457,2000
united,5.159781707466936,2000
make,5.11246100466215,2000
community,5.091186957297676,2000
opportunity,5.010194745566787,2000
amongst,4.994668327917852,2000
struggle,4.893474643654987,2000
africa,4.8851867804988975,2000
rights,4.747145239495862,2000
parties,4.630871244590027,2000
achievement,4.6235378846698865,2000
development,4.511148597112019,2000
conditions,4.371203739822353,2000
progress,4.35753770021344,2000
respect,4.356553305366352,2000
south,4.351449202550677,2000
dignity,4.319424394225038,2000
support,4.1842690871978885,2000
even,4.167376095119743,2000
continent,4.162192536206871,2000
poverty,4.151158284700376,2000
every,3.9914642776812026,2000
towards,3.8341417343738087,2000
hope,3.8334599988143916,2000
history,3.8199928254662794,2000
social,3.7899173792566643,2000
future,3.7710082575476003,2000
life,3.662875079592488,2000
security,3.5846364905691863,2000
society,3.5355362475523533,2000
conflict,3.4211550862932922,2000
war,3.27630615980831,2000
