term,score,date
south,53.09282610968027,1997
africa,50.83683500758757,1997
government,46.68577709248788,1997
people,45.50784537389259,1997
new,42.42669469725744,1997
president,38.85982194651079,1997
development,35.833153529307324,1997
south africa,34.69290888441396,1997
country,32.689660351932424,1997
anc,32.2207874397636,1997
national,31.344136212859215,1997
years,30.935083218310027,1997
nation,30.353092664845587,1997
african,30.099731655770963,1997
year,29.83418473849012,1997
today,29.82984266629019,1997
world,25.228232176249378,1997
relations,24.420791624350212,1997
time,23.96402705638324,1997
first,23.28033229255765,1997
building,20.730446043662237,1997
projects,20.676841062325863,1997
region,19.643365895212444,1997
political,19.26813865926181,1997
work,18.79078614514909,1997
together,18.61655629510024,1997
countries,18.374323216455853,1997
need,18.227326295666572,1997
gentlemen,18.140698765552397,1997
visit,17.588269544937845,1997
community,17.556185481716987,1997
public,17.545751020332297,1997
africas,17.334569087458526,1997
economic,17.19875150402167,1997
southern,17.073423647908196,1997
democracy,17.059220345946017,1997
programme,16.892839018239894,1997
call,16.851699433739075,1997
mandela,16.645073489880026,1997
two,16.345495898762977,1997
business,15.85781989635048,1997
issues,15.848395127824123,1997
democratic,15.785879247441128,1997
indeed,15.771946965069466,1997
trade,15.57300133004938,1997
local,15.491409889939296,1997
become,15.461723101767873,1997
task,15.371349854255438,1997
co,15.348942270834167,1997
every,15.004745606203327,1997
