term,score,date
people,7.119641233697458,1961
african,4.7382552317447555,1961
government,4.309047036203464,1961
country,3.5580858847687526,1961
non,3.3513397412947805,1961
national,2.9151007002562648,1961
work,2.6341845268221524,1961
question,2.5865366727270844,1961
campaign,2.527955162504766,1961
areas,2.5017084114755628,1961
organisation,2.373826347491139,1961
africans,2.1335295875451252,1961
public,2.048673978926416,1961
want,1.8223374654993636,1961
action,1.8071495333094258,1961
time,1.7580683400651376,1961
different,1.7372003042814428,1961
political,1.6973671326142468,1961
future,1.6350819389998685,1961
organisations,1.6262816328345324,1961
new,1.5548810473458015,1961
take,1.5017244838024522,1961
year,1.4798530048986271,1961
bring,1.4754481141178464,1961
constitution,1.4408231803338998,1961
white,1.3970513613324478,1961
congress,1.3836724418027566,1961
make,1.3400516524779058,1961
days,1.3043340473843537,1961
cape,1.2093367172358649,1961
long,1.1565905035117323,1961
force,1.1500481950976464,1961
leaders,1.1357138215441198,1961
call,1.0873379891813264,1961
place,1.0858527938304892,1961
apartheid,1.0298354772947622,1961
south african,1.026288228808994,1961
young,1.0017302522077058,1961
going,1.0,1961
meeting,1.0,1961
still,1.0,1961
africa,0.9993748911862308,1961
operation,0.9626249388876844,1961
co,0.911047544342671,1961
local,0.8540630758103098,1961
forces,0.8524352945466257,1961
conference,0.8402244728387633,1961
society,0.8242188470562293,1961
issue,0.8219980328697805,1961
vote,0.7724447752144921,1961
