term,score,date
government,41.29353153846377,1991
country,36.55856756823879,1991
south,33.09224727422561,1991
anc,32.92986543603412,1991
africa,31.335510810183308,1991
people,30.796957392208515,1991
democratic,29.695225525425506,1991
south africa,27.73477356443553,1991
constitution,25.83257270751199,1991
process,21.115706261124007,1991
political,18.934270305001686,1991
new,18.33552585533438,1991
apartheid,17.720285584146644,1991
time,16.92617681273205,1991
african,16.800072617630928,1991
question,16.48427696429993,1991
policy,15.777617266878599,1991
conference,14.757983529809106,1991
white,14.501673033219378,1991
national,14.377561817304946,1991
rights,13.71929657205067,1991
take,12.443619534423219,1991
elected,12.309628607018793,1991
state,11.788025768606644,1991
therefore,11.780613164920078,1991
today,11.668027678364181,1991
human,11.555907164174329,1991
movement,11.500822334502134,1991
majority,11.269255793688078,1991
economic,11.21315205520101,1991
two,10.96144514163166,1991
power,10.507705886979153,1991
among,10.493188470088954,1991
need,10.331044499525165,1991
democracy,10.006890851174617,1991
liberation,9.95877699710574,1991
leadership,9.89142423753738,1991
issue,9.829410279935503,1991
make,9.785801500050527,1991
future,9.685954453117898,1991
general,9.5968814758733,1991
task,9.48788893484946,1991
long,9.382174066320955,1991
cannot,9.343949920168788,1991
world,9.275851143299388,1991
particular,9.253444777050458,1991
work,9.166817003227436,1991
economy,9.150811321550059,1991
issues,9.075677269524846,1991
system,8.791088335510835,1991
