term,score,date
people,8.225369061912277,1962
country,8.14371038547495,1962
freedom,8.06482428088471,1962
african,5.795415905315196,1962
government,5.062796226414087,1962
south,4.840571767281778,1962
africa,4.218044332795784,1962
violence,3.7348966602829234,1962
justice,3.508474828345197,1962
south africa,3.4414411952505746,1962
make,2.9839925157004075,1962
africans,2.9426176447368713,1962
movement,2.6281156875840224,1962
political,2.4976415640022047,1962
force,2.4311849696443657,1962
general,2.3401682867892633,1962
world,2.322864024617076,1962
every,2.274238287170402,1962
south african,2.213598582102155,1962
democratic,2.08366286144191,1962
struggle,2.021695816392155,1962
rights,1.7892784187733903,1962
land,1.788726463368857,1962
whose,1.740860350591396,1962
life,1.6855736184534695,1962
years,1.665267944841076,1962
want,1.6559969574040259,1962
support,1.647156835229382,1962
fact,1.45951820149042,1962
respect,1.4246623226511845,1962
men,1.3021548180770905,1962
others,1.285751429110587,1962
time,1.2312019784777946,1962
progress,1.214196923150564,1962
forces,1.2041127439066448,1962
history,1.1075920597352547,1962
conflict,1.0990976217309374,1962
peoples,1.076112641876861,1962
poverty,1.0559945889773197,1962
common,1.033731670336866,1962
still,0.9792746490786401,1962
organisation,0.9721667586305851,1962
right,0.9554891254429505,1962
opportunities,0.9348851727029306,1962
amongst,0.9241116240814864,1962
majority,0.9022499794634367,1962
peace,0.881546282534084,1962
millions,0.873827549903567,1962
special,0.8731735337438584,1962
national,0.8616137054805362,1962
