term,score,date
action,4.880340460172409,1953
africa,4.151120775445394,1953
people,3.8715256180142172,1953
education,3.3853617848334916,1953
conference,2.280213703575159,1953
country,2.2467311499189573,1953
campaign,2.2125228843892657,1953
african,2.1452121841391216,1953
new,1.9952742856297119,1953
land,1.8439087899148814,1953
organisation,1.8382134767926792,1953
year,1.7745793899523008,1953
every,1.7016291501778777,1953
right,1.6545426195359152,1953
children,1.6156004341451138,1953
years,1.598221622276586,1953
today,1.5656505595623744,1953
continent,1.5634855027893269,1953
policies,1.5224696915399667,1953
even,1.4910152200718116,1953
power,1.4551197376651808,1953
business,1.3836426490600733,1953
government,1.3498014625316934,1953
trade,1.3324536544595154,1953
political,1.324471199180388,1953
bring,1.3225499255776447,1953
forces,1.258812717692837,1953
africans,1.2569230397678863,1953
meet,1.1759018230101765,1953
different,1.1636237778810123,1953
white,1.0594955953144813,1953
women,1.0526431145279602,1953
organisations,1.017649468079949,1953
human,1.0,1953
national,0.995626162776275,1953
past,0.9640772204484545,1953
long,0.8832065408420746,1953
south africa,0.88105991048285,1953
cannot,0.8271611061705576,1953
struggle,0.790652670266611,1953
system,0.763782754323018,1953
south,0.7586179863172353,1953
movement,0.7286110234124181,1953
unity,0.7188290110277539,1953
including,0.7138722709688886,1953
become,0.7089819805011291,1953
another,0.7029316445642929,1953
mandela,0.6951869193999994,1953
parliament,0.6739965960854706,1953
end,0.6670434486642263,1953
