term,score,date
people,55.444473586109254,1995
south,55.207943875335324,1995
government,53.99142497996409,1995
africa,43.6703860554621,1995
crime,38.48496454063255,1995
country,38.4668648385988,1995
freedom,37.3895904779695,1995
peace,36.65286413563743,1995
south africa,36.326876970870615,1995
die,35.30736546345989,1995
success,31.389142506330064,1995
economic,30.651508876173462,1995
life,29.95877167765636,1995
gentlemen,29.8828598360632,1995
struggle,28.87105823883874,1995
nation,28.576243747620925,1995
democracy,28.108502524152364,1995
violence,27.239431335019326,1995
security,26.967940061548802,1995
problems,26.31444832658232,1995
ensure,25.61266668124058,1995
political,25.485091109054046,1995
communities,25.05802225248446,1995
support,25.03981414361272,1995
national,24.897748028344772,1995
good,24.700685208514198,1995
help,24.33730546884667,1995
world,24.336248092606358,1995
apartheid,23.76462061088944,1995
work,23.44593702010652,1995
thank,23.44353701912512,1995
welcome,23.42367719190697,1995
development,23.300304708685577,1995
free,23.148500985806766,1995
community,23.032533724730616,1995
opportunity,23.018167125082822,1995
cannot,22.43939191847313,1995
commitment,22.305657196235135,1995
together,21.31897673469968,1995
share,21.225719725710164,1995
challenge,20.400107540460493,1995
growth,20.285375742965314,1995
today,20.18715058108435,1995
leaders,20.092147174428206,1995
new,20.010939536711035,1995
party,19.484920008213752,1995
anc,19.38080748956287,1995
countries,18.92136843425055,1995
friends,18.859011981613524,1995
hope,18.849568875885996,1995
