term,score,date
country,35.55316319447217,1991
government,34.40122692011612,1991
people,33.4576977103478,1991
anc,31.527976645236322,1991
south,28.256254889387517,1991
africa,25.4518801165624,1991
democratic,25.421783528239235,1991
political,21.898581993477595,1991
south africa,21.253284568151187,1991
process,20.44219018791157,1991
apartheid,19.573643601349605,1991
constitution,18.145818805147037,1991
white,16.517003636287125,1991
question,15.695339841159143,1991
time,15.65516788608062,1991
policy,15.36544161801602,1991
african,15.018889438091582,1991
new,14.207441819500307,1991
cannot,13.519236577040258,1991
struggle,12.898436578255069,1991
today,12.768661126008219,1991
matter,12.756347647050273,1991
conference,12.639712264737067,1991
want,12.21499758394314,1991
movement,12.12304520396999,1991
elected,11.610295975367146,1991
among,11.594568091408416,1991
economic,11.567560883338471,1991
make,11.358438430091095,1991
take,11.3456671736313,1991
therefore,11.270731318098255,1991
state,11.095663404244256,1991
need,10.918122221446415,1991
human,10.75462874111865,1991
power,10.281043127141697,1991
rights,10.165531511372551,1991
issues,9.95335594199647,1991
world,9.946290318999202,1991
leadership,9.724209699328734,1991
future,9.6948710292429,1991
majority,9.565849982978749,1991
point,9.485170305221365,1991
national,9.408939001086672,1991
two,9.213689676744226,1991
non,8.840497186948113,1991
negotiations,8.803155156775892,1991
long,8.727084958637823,1991
system,8.667245137565923,1991
work,8.642078415738945,1991
still,8.274518196894443,1991
