term,score,date
people,19.568326169583912,2000
africa,14.39840109916902,2000
country,14.146835376201894,2000
time,13.705824618881978,2000
world,13.545495567575804,2000
mandela,12.001939295303625,2000
african,11.484758744194822,2000
today,10.011360007127593,2000
south,9.012824006424365,2000
life,8.091369865969707,2000
long,7.980634925700847,2000
government,7.9175203067045725,2000
need,7.896116001919627,2000
first,7.55964933325978,2000
leadership,7.539227496759829,2000
economic,7.285674462867452,2000
make,7.046598059864521,2000
development,6.97110357295741,2000
together,6.943215332994932,2000
south africa,5.9965652056839245,2000
still,5.960682061219409,2000
future,5.8567011020498825,2000
years,5.668303033352961,2000
continent,5.577082940414938,2000
leaders,5.4462616555422345,2000
conference,5.299220766803815,2000
end,5.21974411647588,2000
work,5.218194031502831,2000
young,5.033144099011274,2000
across,4.6000006012835435,2000
countries,4.596012695313123,2000
congress,4.54113786103966,2000
resources,4.527851422396527,2000
example,4.5251678666575526,2000
political,4.433762666722186,2000
past,4.431157413498939,2000
use,4.274622670601048,2000
point,4.273744169655085,2000
responsibility,4.246085456942165,2000
national,4.221520418125884,2000
task,4.174245446817907,2000
social,4.068708886338737,2000
children,3.974196898436385,2000
possible,3.899726294928626,2000
every,3.896221382991922,2000
question,3.829179500377847,2000
new,3.757882172984717,2000
even,3.7440475514994005,2000
youth,3.7351015644820222,2000
two,3.7174682623258573,2000
