term,score,date
mandela,5.367281826941758,1960
congress,3.706086925694377,1960
government,3.0517744572775127,1960
anc,2.7912632759265827,1960
question,2.4416597293746367,1960
political,2.0653806412518967,1960
people,1.640159918695066,1960
africans,1.6181196591722486,1960
white,1.543372958434879,1960
action,1.521566526724181,1960
time,1.3141049158677862,1960
far,1.2377893754649323,1960
african,1.2205484967066393,1960
want,1.1425424570970588,1960
policy,1.1232363709349937,1960
indeed,1.0,1960
possible,1.0,1960
vote,1.0,1960
future,1.0,1960
point,0.9894002371747379,1960
youth,0.9723292512041377,1960
organisation,0.864549973937937,1960
democracy,0.8016577827766516,1960
going,0.7930886480181545,1960
country,0.6989138481349424,1960
every,0.6942073004121867,1960
end,0.6746436660178099,1960
parliament,0.6589033121099658,1960
non,0.5991687398750023,1960
year,0.5959380650392335,1960
matter,0.560700489889247,1960
go,0.544775777916066,1960
racial,0.5366915433564039,1960
forward,0.5228298288991998,1960
peoples,0.5148605121728709,1960
fact,0.5146358570644913,1960
amongst,0.5132729728552056,1960
able,0.5123441875398619,1960
already,0.5044749183029587,1960
organisations,0.48513042388112254,1960
including,0.4623393159974039,1960
example,0.43772444905975716,1960
power,0.4256492173659886,1960
constitutional,0.4246117354868806,1960
become,0.38478174429355233,1960
economic,0.36644706336562416,1960
work,0.3586487140175398,1960
right,0.35491174197871017,1960
still,0.3528429656332585,1960
even,0.339952446019912,1960
