term,score,date
mandela,9.214416303314252,1960
congress,3.316221989823717,1960
white,2.7546660631390667,1960
want,2.4910738421542056,1960
government,2.122393087883467,1960
policy,1.9428027156874865,1960
question,1.8628750460568428,1960
time,1.5714875059244708,1960
anc,1.5514429894474304,1960
going,1.346068758768274,1960
matter,1.3382757910602203,1960
campaign,1.261050069366778,1960
african,1.2434248649866646,1960
use,1.1918077156802223,1960
force,1.1495888898077613,1960
already,1.131109697924765,1960
end,1.115343782848854,1960
action,1.1011859495886103,1960
political,1.0660870040304333,1960
africans,1.0533014912398941,1960
people,1.0127387875098082,1960
indeed,1.0,1960
vote,1.0,1960
future,1.0,1960
possible,1.0,1960
even,0.8150662788845546,1960
democracy,0.8128976631434239,1960
years,0.768707806296654,1960
parliament,0.66094346876013,1960
remain,0.6489751844247901,1960
year,0.6092831363402459,1960
far,0.5945925635179652,1960
country,0.5618853299018166,1960
go,0.542303304162682,1960
peoples,0.5401579597270358,1960
able,0.5261427570484785,1960
point,0.5128896566748713,1960
experience,0.5031305188534084,1960
organisations,0.4912857272805936,1960
youth,0.46437639840200184,1960
minister,0.35560583947291874,1960
racial,0.3352938308829891,1960
set,0.3274220196486735,1960
fact,0.3220266978605211,1960
change,0.32117747449352024,1960
forward,0.3211413701519105,1960
programme,0.3163927209352301,1960
majority,0.3148617042480403,1960
still,0.2844244040286882,1960
therefore,0.28277655204306185,1960
