term,score,date
people,47.36236297411643,1998
south,44.79908509681358,1998
government,37.64065119258843,1998
africa,35.2262887467693,1998
country,27.425649324137215,1998
world,25.085164480074095,1998
south africa,24.771688526498487,1998
development,24.541709627689485,1998
countries,23.956633879947184,1998
african,22.99146848572582,1998
president,22.634366512203588,1998
need,22.320730405468577,1998
nation,21.825355595684016,1998
year,21.26257286194155,1998
years,21.19565900490802,1998
today,19.941782975369463,1998
new,19.721202147669583,1998
time,19.56815868611222,1998
first,19.35117994048039,1998
international,18.576154029472434,1998
building,18.373627747026227,1998
past,17.874247057904608,1998
together,17.000157553945,1998
work,16.747001562816433,1998
partnership,16.621245840358668,1998
society,16.556772247004485,1998
national,16.531771685773442,1998
cape,16.17879575225676,1998
needs,16.066253769818278,1998
community,15.617409556065931,1998
political,14.683263083225759,1998
take,14.471642886067736,1998
public,14.465958635734784,1998
make,14.464503633255738,1998
matter,14.456675966491286,1998
south african,14.023530713496108,1998
life,13.789460688201602,1998
within,13.555956500572485,1998
still,13.438911586064659,1998
apartheid,13.354277597500289,1998
economic,13.196078988703638,1998
social,13.136612785872911,1998
long,12.878169988941027,1998
continue,12.825940932988361,1998
want,12.642135706344826,1998
democracy,12.438016732481795,1998
children,12.35369538231637,1998
build,12.2791992227604,1998
therefore,11.835137651391609,1998
constitution,11.83465299463381,1998
