term,combined score,date,score category
among,2.0,2006,unique neutral score
public,1.708409552690335,2006,unique neutral score
life,1.70580160502586,2006,unique neutral score
nation,1.5982473728619548,2006,unique neutral score
government,1.398308481339706,2006,unique neutral score
building,1.0160391535641518,2006,unique neutral score
en,1.0,2006,unique neutral score
far,1.0,2006,unique neutral score
amongst,1.0,2006,unique neutral score
ons,1.0,2006,unique neutral score
congress,1.0,2006,unique neutral score
bring,1.0,2006,unique neutral score
international,0.927107003508368,2006,unique neutral score
mandela,0.8794138940796002,2006,unique neutral score
act,0.8730810965822587,2006,unique neutral score
majority,0.8423446881236896,2006,unique neutral score
rights,0.7821177887306576,2006,unique neutral score
point,0.7781064760274209,2006,unique neutral score
land,0.6816264195647986,2006,unique neutral score
peoples,0.6422511280978559,2006,unique neutral score
need,0.6281324000274057,2006,unique neutral score
movement,0.5997106742020637,2006,unique neutral score
example,0.5856708807366323,2006,unique neutral score
role,0.570041235784633,2006,unique neutral score
issue,0.561326480995272,2006,unique neutral score
build,0.554110092397076,2006,unique neutral score
past,0.5486072920186913,2006,unique neutral score
continue,0.5444396735132475,2006,unique neutral score
south africans,0.5360842771595203,2006,unique neutral score
apartheid,0.5255470946113517,2006,unique neutral score
africans,0.5132022670565982,2006,unique neutral score
become,0.5094606043072668,2006,unique neutral score
long,3.490738257717538,2007,unique high sentiment score
time,3.24729063279672,2007,unique high sentiment score
people,2.638883611553842,2007,unique high sentiment score
problems,1.6121757023243222,2007,unique high sentiment score
world,1.5463925973873935,2007,unique high sentiment score
make,1.4570720319155368,2007,unique high sentiment score
take,1.3998238316744671,2007,unique high sentiment score
resources,1.1314415539877531,2007,unique high sentiment score
address,1.0182101617976165,2007,unique high sentiment score
change,1.0,2007,unique high sentiment score
million,1.0,2007,unique high sentiment score
leaders,1.0,2007,unique high sentiment score
order,1.0,2007,unique high sentiment score
year,1.0,2007,unique high sentiment score
fact,1.0,2007,unique high sentiment score
high,1.0,2007,unique high sentiment score
go,1.0,2007,unique high sentiment score
liberation,0.8910636723208294,2007,unique high sentiment score
organisation,0.7710127000580901,2007,unique high sentiment score
struggle,0.7681338490219533,2007,unique high sentiment score
cannot,0.7485817800810163,2007,unique high sentiment score
indeed,0.741513693085352,2007,unique high sentiment score
society,0.7111889597069567,2007,unique high sentiment score
look,0.7076326236958954,2007,unique high sentiment score
forward,0.7065805473413934,2007,unique high sentiment score
campaign,0.6497178070949909,2007,unique high sentiment score
common,0.6457270732716364,2007,unique high sentiment score
use,0.6301455607126282,2007,unique high sentiment score
potential,0.6291566096962304,2007,unique high sentiment score
going,0.6257506942527743,2007,unique high sentiment score
cape,0.6195636594916384,2007,unique high sentiment score
democratic,0.6156814223999801,2007,unique high sentiment score
