term,combined score,date,score category
among,8.863564932980681,1991,unique neutral score
rights,8.61839766402557,1991,unique neutral score
democratic,8.235658042025818,1991,unique neutral score
respect,7.136928462559084,1991,unique neutral score
peoples,6.764425097964118,1991,unique neutral score
majority,6.6207782282144185,1991,unique neutral score
democracy,6.28242464506146,1991,unique neutral score
non,6.175869601516918,1991,unique neutral score
united,5.710492964645237,1991,unique neutral score
president,5.598766277395439,1991,unique neutral score
force,5.548261653595647,1991,unique neutral score
land,5.4634852342268605,1991,unique neutral score
victory,11.864079790252465,1991,unique high sentiment score
matter,11.436068646799654,1991,unique high sentiment score
fear,11.080829714199112,1991,unique high sentiment score
economic,10.957651604578256,1991,unique high sentiment score
friends,10.902279751703086,1991,unique high sentiment score
new,10.319507916008474,1991,unique high sentiment score
growth,10.307401571060002,1991,unique high sentiment score
death,10.26191043018012,1991,unique high sentiment score
clear,9.947461806692528,1991,unique high sentiment score
commitment,9.56792834112375,1991,unique high sentiment score
cannot,9.19213002341035,1991,unique high sentiment score
life,8.384134202938366,1991,unique high sentiment score
