term,combined score,date,score category
elections,13.671688949766112,1993,unique neutral score
today,10.64811284464173,1993,unique neutral score
system,10.326366891095583,1993,unique neutral score
friends,10.284555637781375,1993,unique neutral score
right,10.04965575911896,1993,unique neutral score
opportunity,9.402479206965095,1993,unique neutral score
development,9.381032721055693,1993,unique neutral score
role,9.173331923072912,1993,unique neutral score
world,9.003706049895456,1993,unique neutral score
non,8.972996842823129,1993,unique neutral score
place,8.872669730586953,1993,unique neutral score
order,8.821462363934602,1993,unique neutral score
economy,8.66409588320053,1993,unique neutral score
social,8.63219097056897,1993,unique neutral score
want,18.48134150510872,1993,unique high sentiment score
victory,17.107343352419708,1993,unique high sentiment score
need,16.07400078602074,1993,unique high sentiment score
cannot,16.041338443823804,1993,unique high sentiment score
together,15.222232534060645,1993,unique high sentiment score
oppression,15.106712104336236,1993,unique high sentiment score
racism,14.72375436784633,1993,unique high sentiment score
party,14.422322981192426,1993,unique high sentiment score
humanity,13.398050531865694,1993,unique high sentiment score
thank,13.382822378881214,1993,unique high sentiment score
address,11.98452618425433,1993,unique high sentiment score
crime,11.911636152473651,1993,unique high sentiment score
white,11.208334033907104,1993,unique high sentiment score
even,11.18905289210755,1993,unique high sentiment score
