term,combined score,date,score category
anc,32.2207874397636,1997,unique neutral score
relations,24.42079162435021,1997,unique neutral score
projects,20.676841062325863,1997,unique neutral score
region,19.643365895212444,1997,unique neutral score
gentlemen,18.1406987655524,1997,unique neutral score
visit,17.588269544937845,1997,unique neutral score
africas,17.334569087458526,1997,unique neutral score
southern,17.073423647908196,1997,unique neutral score
programme,16.892839018239894,1997,unique neutral score
call,16.851699433739075,1997,unique neutral score
mandela,16.645073489880026,1997,unique neutral score
two,16.345495898762977,1997,unique neutral score
business,15.85781989635048,1997,unique neutral score
issues,15.848395127824125,1997,unique neutral score
democratic,15.785879247441128,1997,unique neutral score
indeed,15.771946965069466,1997,unique neutral score
trade,15.57300133004938,1997,unique neutral score
local,15.491409889939296,1997,unique neutral score
become,15.461723101767872,1997,unique neutral score
task,15.371349854255438,1997,unique neutral score
co,15.348942270834169,1997,unique neutral score
every,15.004745606203327,1997,unique neutral score
international,18.576154029472438,1998,unique high sentiment score
past,17.874247057904608,1998,unique high sentiment score
partnership,16.621245840358668,1998,unique high sentiment score
society,16.556772247004485,1998,unique high sentiment score
cape,16.17879575225676,1998,unique high sentiment score
needs,16.066253769818278,1998,unique high sentiment score
take,14.471642886067736,1998,unique high sentiment score
make,14.464503633255738,1998,unique high sentiment score
matter,14.456675966491286,1998,unique high sentiment score
south african,14.023530713496108,1998,unique high sentiment score
life,13.789460688201602,1998,unique high sentiment score
within,13.555956500572483,1998,unique high sentiment score
still,13.43891158606466,1998,unique high sentiment score
apartheid,13.354277597500287,1998,unique high sentiment score
social,13.136612785872911,1998,unique high sentiment score
long,12.878169988941028,1998,unique high sentiment score
continue,12.82594093298836,1998,unique high sentiment score
want,12.642135706344826,1998,unique high sentiment score
children,12.35369538231637,1998,unique high sentiment score
build,12.2791992227604,1998,unique high sentiment score
therefore,11.835137651391609,1998,unique high sentiment score
constitution,11.83465299463381,1998,unique high sentiment score
